Rk,Player,Season,Age,Tm,Lg,WS,OWS,OBPM,PER,BPM
307,PJ Dozier,2018-19,22,BOS,NBA,0.1,0.1,-1.3,16,-2
308,Tim Hardaway,2018-19,26,TOT,NBA,1.8,1,-0.1,13.6,-2
309,Rodney Hood,2018-19,26,TOT,NBA,2.6,2.1,-1.2,12.3,-2
310,Brandon Ingram,2018-19,21,LAL,NBA,2,0.6,-1.3,13.4,-2
311,Emmanuel Mudiay,2018-19,22,NYK,NBA,0.8,0.1,-0.2,14.6,-2
312,Justin Patton,2018-19,21,PHI,NBA,0,0,-5.2,10.5,-2
313,Dennis Schröder,2018-19,25,OKC,NBA,2.9,0.4,-1.3,12.7,-2
314,Ish Smith,2018-19,30,DET,NBA,1.7,0.5,-1.6,11.8,-2
315,Taurean Waller-Prince,2018-19,24,ATL,NBA,1.5,0.8,-1,11.9,-2
316,Jaylen Brown,2018-19,22,BOS,NBA,3,0.7,-1.6,13.5,-2.1
317,Tyson Chandler,2018-19,36,TOT,NBA,2.1,0.9,-2.9,11.2,-2.1
318,Quinn Cook,2018-19,25,GSW,NBA,1.8,1,-0.5,13.1,-2.1
319,Dante Exum,2018-19,23,UTA,NBA,1,0.2,-2,11.2,-2.1
320,David Nwaba,2018-19,26,CLE,NBA,1.4,1.1,-1.8,12.5,-2.1
321,Donte DiVincenzo,2018-19,22,MIL,NBA,0.6,0,-2.8,9.1,-2.2
322,Devin Harris,2018-19,35,DAL,NBA,1.5,0.6,-2.6,10.7,-2.2
323,Nenê Hilário,2018-19,36,HOU,NBA,1.4,0.8,-3.1,11.9,-2.2
324,Stanley Johnson,2018-19,22,TOT,NBA,0.5,-1.1,-3.1,9.6,-2.2
325,Damion Lee,2018-19,26,GSW,NBA,0.7,0.3,-1.2,11.9,-2.2
326,Walt Lemon,2018-19,26,CHI,NBA,0.1,-0.1,-2.4,16.3,-2.2
327,Jeremy Lin,2018-19,30,TOT,NBA,2.1,1.2,-1.4,13.5,-2.2
328,D.J. Wilson,2018-19,22,MIL,NBA,1.7,0.3,-2.4,10.3,-2.2
329,Kent Bazemore,2018-19,29,ATL,NBA,0.7,-0.7,-2.5,11.9,-2.3
330,Ersan İlyasova,2018-19,31,MIL,NBA,3,1.2,-2.4,11.6,-2.3
331,Amir Johnson,2018-19,31,PHI,NBA,1.1,0.4,-2.9,13.1,-2.3
332,Rodney McGruder,2018-19,27,MIA,NBA,1.9,0.4,-2.2,9.4,-2.3
333,E'Twaun Moore,2018-19,29,NOP,NBA,1.7,1.2,-1.2,11.5,-2.3
334,OG Anunoby,2018-19,21,TOR,NBA,2,0.3,-2.4,9.8,-2.4
335,DeAndre' Bembry,2018-19,24,ATL,NBA,0.9,-0.9,-3.3,10.8,-2.4
336,Evan Fournier,2018-19,26,ORL,NBA,3.2,0.8,-1.8,12.3,-2.4
337,Kevin Huerter,2018-19,20,ATL,NBA,1.5,0.7,-1.6,10.1,-2.4
338,Michael Kidd-Gilchrist,2018-19,25,CHO,NBA,2.5,1.5,-2.3,13.3,-2.4
339,Trey Lyles,2018-19,23,DEN,NBA,1.2,-0.2,-1.8,12.7,-2.4
340,Bobby Portis,2018-19,23,TOT,NBA,1.6,0.5,-0.2,16.1,-2.4
341,Anthony Tolliver,2018-19,33,MIN,NBA,1.2,0.6,-1.7,8.6,-2.4
342,Lonnie Walker,2018-19,20,SAS,NBA,0,-0.1,-3.4,10.8,-2.4
343,Troy Williams,2018-19,24,SAC,NBA,0.4,0.1,-2.4,10.5,-2.4
344,Bismack Biyombo,2018-19,26,CHO,NBA,2,1.2,-2.4,14.4,-2.5
345,Courtney Lee,2018-19,33,TOT,NBA,0.4,0.1,-3.4,10.3,-2.5
346,Jon Leuer,2018-19,29,DET,NBA,0.9,0.4,-2.8,13.2,-2.5
347,Patrick Patterson,2018-19,29,OKC,NBA,1.1,0.2,-2,8.1,-2.5
348,Cameron Reynolds,2018-19,23,MIN,NBA,0.4,0.3,-1.3,10.4,-2.5
349,Mike Scott,2018-19,30,TOT,NBA,1.6,0.4,-1.9,8.6,-2.5
350,Damyean Dotson,2018-19,24,NYK,NBA,1.5,0.7,-1.7,10.8,-2.6
351,Rondae Hollis-Jefferson,2018-19,24,BRK,NBA,1.2,-0.5,-3,12.5,-2.6
352,Rodions Kurucs,2018-19,20,BRK,NBA,1.6,0.1,-2.9,11,-2.6
353,Tony Parker,2018-19,36,CHO,NBA,0.9,0.6,-0.3,15.3,-2.6
354,Justin Anderson,2018-19,25,ATL,NBA,0.4,0.1,-2.4,11.2,-2.7
355,Carmelo Anthony,2018-19,34,HOU,NBA,0.3,0.1,-1.3,10.9,-2.7
356,Troy Brown,2018-19,19,WAS,NBA,0.6,0.2,-1.7,11.1,-2.7
357,Marcus Derrickson,2018-19,22,GSW,NBA,0.2,0.2,2.6,19.4,-2.7
358,Kris Dunn,2018-19,24,CHI,NBA,0.6,-0.5,-2.8,12.4,-2.7
359,Tyreke Evans,2018-19,29,IND,NBA,0.3,-1.7,-2.4,11.5,-2.7
360,De'Anthony Melton,2018-19,20,PHO,NBA,0,-0.8,-3.8,9.9,-2.7
361,Markieff Morris,2018-19,29,TOT,NBA,1.6,0.6,-2.1,11.7,-2.7
362,Guerschon Yabusele,2018-19,23,BOS,NBA,0.5,0.2,-2.5,12.4,-2.7
363,Wilson Chandler,2018-19,31,TOT,NBA,1.5,0.5,-2.3,8.5,-2.8
364,Allen Crabbe,2018-19,26,BRK,NBA,0.8,-0.2,-2.4,7.7,-2.8
365,Garrett Temple,2018-19,32,TOT,NBA,2.2,0.3,-3.3,8.5,-2.8
366,Andrew Bogut,2018-19,34,GSW,NBA,0.3,0.1,-3.7,13.4,-2.9
367,C.J. Miles,2018-19,31,TOT,NBA,0.7,-0.2,-2.4,9,-2.9
368,Darius Miller,2018-19,28,NOP,NBA,1.6,1.1,-2.1,8.4,-2.9
369,MarShon Brooks,2018-19,30,MEM,NBA,0.1,-0.2,-1.9,11.6,-3
370,Harry Giles,2018-19,20,SAC,NBA,1,0,-3.4,14.4,-3
371,Dwight Howard,2018-19,33,WAS,NBA,0.6,0.4,-1.3,17.4,-3
372,Skal Labissière,2018-19,22,TOT,NBA,0.3,0.1,-2.9,12.6,-3
373,Shelvin Mack,2018-19,28,TOT,NBA,0.9,-0.2,-2.7,10.4,-3
374,Ian Mahinmi,2018-19,32,WAS,NBA,1,0.5,-3.5,12,-3
375,Luc Mbah a Moute,2018-19,32,LAC,NBA,0,0,-2.9,6.7,-3
376,Patrick McCaw,2018-19,23,TOT,NBA,0.5,0,-4.8,7.5,-3
377,Malik Monk,2018-19,20,CHO,NBA,0.3,-0.4,-1.3,11.8,-3
378,Cameron Payne,2018-19,24,TOT,NBA,0.5,0.1,-2.3,11.5,-3
379,Glenn Robinson,2018-19,25,DET,NBA,0.7,0.1,-2.8,8.7,-3
380,Andrew Wiggins,2018-19,23,MIN,NBA,0.6,-0.6,-1.2,12.4,-3
381,Markelle Fultz,2018-19,20,PHI,NBA,0.3,-0.1,-3.3,10.5,-3.1
382,Frank Mason,2018-19,24,SAC,NBA,0.3,0,-1.9,12.4,-3.1
383,Josh Okogie,2018-19,20,MIN,NBA,1.2,-0.1,-3.5,9.4,-3.1
384,Allonzo Trier,2018-19,23,NYK,NBA,0.9,0.4,-1.6,12.2,-3.1
385,Wesley Iwundu,2018-19,24,ORL,NBA,1.9,0.5,-3.8,8.7,-3.2
386,Shake Milton,2018-19,22,PHI,NBA,0.3,0.1,-2.6,9.3,-3.2
387,Greg Monroe,2018-19,28,TOT,NBA,1.1,0.4,-2,16,-3.2
388,Abdel Nader,2018-19,25,OKC,NBA,0.9,0,-3.6,8.8,-3.2
389,Cedi Osman,2018-19,23,CLE,NBA,1.5,1.2,-1.4,11.5,-3.2
390,Theo Pinson,2018-19,23,BRK,NBA,0,-0.2,-3.6,8.1,-3.2
391,J.R. Smith,2018-19,33,CLE,NBA,-0.2,-0.3,-3.7,7.8,-3.2
392,Johnathan Williams,2018-19,23,LAL,NBA,1,0.7,-2,15.1,-3.2
393,Ante Žižić,2018-19,22,CLE,NBA,2,1.7,-1.1,16.2,-3.2
394,Álex Abrines,2018-19,25,OKC,NBA,0.6,0.1,-3.7,6.3,-3.3
395,Bruce Brown,2018-19,22,DET,NBA,1.5,-0.1,-4.4,6.9,-3.3
396,Keita Bates-Diop,2018-19,23,MIN,NBA,0.3,0,-2.8,9.6,-3.4
397,John Jenkins,2018-19,27,TOT,NBA,0.2,0.2,-1,9.7,-3.4
398,Kosta Koufos,2018-19,29,SAC,NBA,0.7,0,-3.6,12.3,-3.4
399,Duncan Robinson,2018-19,24,MIA,NBA,0.2,0,-3.4,7.6,-3.4
400,Lorenzo Brown,2018-19,28,TOR,NBA,-0.1,-0.5,-5.4,6.3,-3.5
401,Bonzie Colson,2018-19,23,MIL,NBA,0.2,0,-2.6,12.9,-3.5
402,Tyler Dorsey,2018-19,22,TOT,NBA,0.6,0.2,-1.4,11.2,-3.5
403,Channing Frye,2018-19,35,CLE,NBA,0.1,0.1,-1.7,8.9,-3.5
404,Alfonzo McKinnie,2018-19,26,GSW,NBA,2.1,1.2,-2.2,11.2,-3.5
405,Ben McLemore,2018-19,25,SAC,NBA,0.2,0.1,-2.1,10.5,-3.5
406,Alex Poythress,2018-19,25,ATL,NBA,0.5,0.4,-2.5,12.2,-3.5
407,Solomon Hill,2018-19,27,NOP,NBA,0.5,0.1,-3.1,6.8,-3.6
408,Dwayne Bacon,2018-19,23,CHO,NBA,1.2,0.9,-2.1,11.7,-3.7
409,Avery Bradley,2018-19,28,TOT,NBA,0.3,-0.6,-2.8,7.6,-3.7
410,Troy Daniels,2018-19,27,PHO,NBA,0.3,0.2,-1.7,9.8,-3.7
411,Treveon Graham,2018-19,25,BRK,NBA,0.5,-0.1,-3.7,6.1,-3.7
412,C.J. Williams,2018-19,28,MIN,NBA,0.1,0.1,-3.8,8.8,-3.7
413,Jaron Blossomgame,2018-19,25,CLE,NBA,0.3,0.2,-1.9,10.2,-3.8
414,Terrance Ferguson,2018-19,20,OKC,NBA,2.8,1.2,-3.9,6.4,-3.8
415,Mario Hezonja,2018-19,23,NYK,NBA,-0.1,-1.1,-3.5,10.8,-3.8
416,José Calderón,2018-19,37,DET,NBA,0.6,0,-4.2,7.1,-3.9
417,Jamal Crawford,2018-19,38,PHO,NBA,0.2,0.1,-1.1,11.7,-3.9
418,Isaiah Hartenstein,2018-19,20,HOU,NBA,0.5,0.2,-5.1,10,-3.9
419,Chandler Hutchison,2018-19,22,CHI,NBA,0.6,0,-3.4,8.8,-3.9
420,Jarell Martin,2018-19,24,ORL,NBA,0.5,0.1,-3.7,9.4,-3.9
421,Dirk Nowitzki,2018-19,40,DAL,NBA,0.3,-0.5,-2.7,9.6,-3.9
422,Jevon Carter,2018-19,23,MEM,NBA,0,-0.7,-4.1,7.8,-4
423,Devonte' Graham,2018-19,23,CHO,NBA,0.5,0.2,-2.6,10.3,-4
424,Semi Ojeleye,2018-19,24,BOS,NBA,0.7,0.2,-2.8,8.5,-4
425,Chasson Randle,2018-19,25,WAS,NBA,0.6,0.4,-2.7,9.9,-4
426,Dragan Bender,2018-19,21,PHO,NBA,0.5,0,-3.4,9.5,-4.1
427,Isaiah Canaan,2018-19,27,TOT,NBA,0.1,0,-2.7,8,-4.1
428,Cristiano Felício,2018-19,26,CHI,NBA,1.4,0.9,-2,13.4,-4.1
429,Daniel Hamilton,2018-19,23,ATL,NBA,-0.1,-0.2,-3.6,7.1,-4.1
430,Hamidou Diallo,2018-19,20,OKC,NBA,0.8,0.1,-4.4,10.1,-4.2
431,Tyler Lydon,2018-19,22,DEN,NBA,0.2,0.1,-2.8,9.3,-4.2
432,Jonathon Simmons,2018-19,29,TOT,NBA,0.3,-0.8,-3.9,8.5,-4.2
433,Jarred Vanderbilt,2018-19,19,DEN,NBA,0.1,-0.1,-5.2,12.4,-4.2
434,Jaylen Adams,2018-19,22,ATL,NBA,0.1,-0.1,-3.8,7.6,-4.3
435,Deonte Burton,2018-19,25,OKC,NBA,0.1,-0.2,-4.9,7,-4.3
436,B.J. Johnson,2018-19,23,TOT,NBA,0.1,0,-2.3,12.8,-4.3
437,Jalen Jones,2018-19,25,CLE,NBA,0.3,0.2,-2.3,11.7,-4.3
438,Austin Rivers,2018-19,26,TOT,NBA,1.2,0.4,-3.3,7.7,-4.3
439,Moritz Wagner,2018-19,21,LAL,NBA,0.2,-0.3,-3.9,10.1,-4.3
440,Matthew Dellavedova,2018-19,28,TOT,NBA,0.5,0.5,-1.7,11.1,-4.4
441,Chandler Parsons,2018-19,30,MEM,NBA,0,-0.6,-3.9,8.5,-4.4
442,Jerryd Bayless,2018-19,30,MIN,NBA,0,-0.2,-2.9,8.5,-4.6
443,Frank Jackson,2018-19,20,NOP,NBA,0.4,0.1,-2.9,9.4,-4.6
444,Josh Jackson,2018-19,21,PHO,NBA,-1.7,-2.8,-3.3,10.6,-4.6
445,Julian Washburn,2018-19,27,MEM,NBA,0.1,-0.2,-5.1,6.5,-4.6
446,Eric Moreland,2018-19,27,TOT,NBA,0,-0.1,-6.7,6.7,-4.7
447,Jerome Robinson,2018-19,21,LAC,NBA,0.1,-0.2,-4.2,7.2,-4.7
448,Brandon Sampson,2018-19,21,CHI,NBA,0,-0.1,-3.9,8.5,-4.7
449,Collin Sexton,2018-19,20,CLE,NBA,-0.6,-0.1,-1.4,12,-4.7
450,Jason Smith,2018-19,32,TOT,NBA,0.2,0,-3.7,9.8,-4.7
451,Sindarius Thornwell,2018-19,24,LAC,NBA,0,-0.3,-5.8,5.2,-4.7
452,Isaac Bonga,2018-19,19,LAL,NBA,-0.1,-0.3,-7,6,-4.8
453,Wesley Johnson,2018-19,31,TOT,NBA,0,-0.3,-4.3,5.5,-4.8
454,James Nunnally,2018-19,28,TOT,NBA,0.1,0.1,-1.9,7.3,-4.8
455,Isaiah Briscoe,2018-19,22,ORL,NBA,0.3,-0.3,-5.4,6.7,-5
456,John Holland,2018-19,30,CLE,NBA,0,0,-3.4,0,-5
457,Sviatoslav Mykhailiuk,2018-19,21,TOT,NBA,-0.1,-0.4,-3.9,6,-5
458,Zhaire Smith,2018-19,19,PHI,NBA,0.1,0,-2.8,9.5,-5
459,Khyri Thomas,2018-19,22,DET,NBA,0,-0.2,-4.9,6.2,-5
460,Tyler Zeller,2018-19,29,TOT,NBA,0.3,0.2,-3.1,17.3,-5
461,Ian Clark,2018-19,27,NOP,NBA,-0.1,-0.4,-3.3,8.3,-5.1
462,Ray Spalding,2018-19,21,TOT,NBA,0.2,0,-4.3,14.6,-5.1
463,Antonio Blakeney,2018-19,22,CHI,NBA,-0.5,-0.8,-2.4,10.6,-5.2
464,Timothé Luwawu-Cabarrot,2018-19,23,TOT,NBA,0.2,-0.3,-4.1,8,-5.2
465,Anfernee Simons,2018-19,19,POR,NBA,0.1,0,-1.5,11.1,-5.3
466,Edmond Sumner,2018-19,23,IND,NBA,0.1,-0.2,-5.8,7.6,-5.3
467,Brandon Knight,2018-19,27,TOT,NBA,0,-0.1,-3.5,8.9,-5.4
468,Wayne Selden,2018-19,24,TOT,NBA,-0.3,-1,-3.8,8.3,-5.4
469,Miloš Teodosić,2018-19,31,LAC,NBA,-0.1,-0.1,-3.8,6.5,-5.4
470,Billy Garrett,2018-19,24,NYK,NBA,0,0,-3.9,9.8,-5.5
471,Davon Reed,2018-19,23,IND,NBA,0.1,0,-3.3,8.1,-5.5
472,D.J. Stephens,2018-19,28,MEM,NBA,0,0,-7.1,5.5,-5.5
473,Kevin Knox,2018-19,19,NYK,NBA,-1.3,-2.2,-3.4,8.7,-5.7
474,Elie Okobo,2018-19,21,PHO,NBA,-0.5,-0.7,-4.2,7.6,-5.7
475,Lance Thomas,2018-19,30,NYK,NBA,0.1,-0.3,-4.8,6.4,-5.7
476,DeVaughn Akoon-Purcell,2018-19,25,DEN,NBA,0,-0.1,-7.9,8.2,-5.8
477,Tony Bradley,2018-19,21,UTA,NBA,0.1,0,-3.6,19.6,-6
478,Frank Ntilikina,2018-19,20,NYK,NBA,-0.8,-1.3,-5.2,6,-6
479,Grayson Allen,2018-19,23,UTA,NBA,0,-0.4,-4.2,7.5,-6.3
480,Dillon Brooks,2018-19,23,MEM,NBA,0,-0.3,-5,7.6,-6.3
481,Ryan Anderson,2018-19,30,TOT,NBA,-0.2,-0.3,-4.5,4.6,-6.4
482,Vince Edwards,2018-19,22,HOU,NBA,0,0,-1.6,3.8,-6.4
483,Tyrone Wallace,2018-19,24,LAC,NBA,-0.3,-0.8,-5.6,7,-6.4
484,Isaiah Thomas,2018-19,29,DEN,NBA,-0.3,-0.4,-4,7,-6.5
485,Tahjere McCall,2018-19,24,BRK,NBA,0,0,-6,9.6,-6.6
486,Nick Young,2018-19,33,DEN,NBA,0,0,-4.3,2.3,-6.9
487,Ron Baker,2018-19,25,TOT,NBA,-0.1,-0.2,-7.7,2.5,-7
488,Andrew Harrison,2018-19,24,TOT,NBA,-0.1,-0.1,-5.8,5.8,-7.1
489,Džanan Musa,2018-19,19,BRK,NBA,-0.1,-0.2,-6.3,5.8,-7.2
490,Caleb Swanigan,2018-19,21,TOT,NBA,-0.2,-0.5,-7.1,4.7,-7.2
491,Rawle Alkins,2018-19,21,CHI,NBA,-0.1,-0.1,-3.8,8.1,-7.3
492,Deng Adel,2018-19,21,CLE,NBA,-0.2,-0.2,-6,2.7,-7.5
493,Marquese Chriss,2018-19,21,TOT,NBA,-0.2,-0.6,-5.7,9.2,-7.5
494,Alize Johnson,2018-19,22,IND,NBA,0,-0.1,-5.7,6.3,-7.7
495,J.P. Macura,2018-19,23,CHO,NBA,0,0,-4.7,5.7,-7.7
496,George King,2018-19,25,PHO,NBA,0,0,-5.8,1.9,-7.9
497,Daryl Macon,2018-19,23,DAL,NBA,0,-0.1,-5.3,5.5,-7.9
498,Quincy Acy,2018-19,28,PHO,NBA,-0.1,-0.1,-7.6,2.9,-8.1
499,Jacob Evans,2018-19,21,GSW,NBA,-0.1,-0.3,-6.9,3.5,-8.2
500,Haywood Highsmith,2018-19,22,PHI,NBA,0,0,-5.8,4.5,-8.2
501,Tyler Cavanaugh,2018-19,24,UTA,NBA,0,0,-5.3,5,-8.4
502,Chimezie Metu,2018-19,21,SAS,NBA,-0.3,-0.5,-7.3,6.4,-8.7
503,Naz Mitrou-Long,2018-19,25,UTA,NBA,-0.1,-0.2,-7.1,2.2,-8.7
504,Dairis Bertāns,2018-19,29,NOP,NBA,-0.2,-0.2,-5.6,2,-8.8
505,Malachi Richardson,2018-19,23,TOR,NBA,-0.1,-0.2,-6.6,0.9,-8.8
506,Yuta Watanabe,2018-19,24,MEM,NBA,-0.2,-0.4,-7,3.3,-9.1
507,Yante Maten,2018-19,22,MIA,NBA,0,0,-7.5,5.7,-9.2
508,Brandon Goodwin,2018-19,23,DEN,NBA,0,0,-4.7,8.3,-9.5
509,Dusty Hannahs,2018-19,25,MEM,NBA,-0.1,-0.1,-6.5,4.5,-9.7
510,Wade Baldwin,2018-19,22,POR,NBA,-0.3,-0.4,-8.4,1.3,-10.3
511,Jawun Evans,2018-19,22,TOT,NBA,-0.2,-0.2,-10.4,0.1,-10.3
512,Tyler Ulis,2018-19,23,CHI,NBA,0,0,-7.7,0,-10.4
513,Kobi Simmons,2018-19,21,CLE,NBA,0,0,-7.4,0,-10.6
514,Gary Trent,2018-19,20,POR,NBA,-0.2,-0.3,-6.6,3.6,-10.8
515,Udonis Haslem,2018-19,38,MIA,NBA,-0.1,-0.2,-8.4,3.6,-10.9
516,Jared Terrell,2018-19,23,MIN,NBA,-0.3,-0.4,-8.5,0.7,-10.9
517,Isaac Humphries,2018-19,21,ATL,NBA,-0.1,-0.1,-6.2,3.4,-11
518,Jimmer Fredette,2018-19,29,PHO,NBA,-0.2,-0.2,-8.4,3.6,-11.3
519,Zach Lofton,2018-19,26,DET,NBA,0,-0.1,-17.4,-10,-11.5
520,Ángel Delgado,2018-19,24,LAC,NBA,0,0,-7,4.3,-12
521,Kostas Antetokounmpo,2018-19,21,DAL,NBA,-0.1,-0.1,-12.6,-0.9,-12.7
522,Melvin Frazier,2018-19,22,ORL,NBA,-0.1,-0.2,-11.3,1.2,-14.5
523,Joe Chealey,2018-19,23,CHO,NBA,0,0,-8.5,2,-14.6
524,Ike Anigbogu,2018-19,20,IND,NBA,-0.1,-0.1,-14,-6,-16.2
525,Okaro White,2018-19,26,WAS,NBA,0,0,-9,-4.5,-16.8
526,Andre Ingram,2018-19,33,LAL,NBA,-0.1,-0.1,-14.8,-11.9,-19.6
527,Donatas Motiejūnas,2018-19,28,SAS,NBA,-0.1,-0.1,-19.4,-0.5,-21.7
528,Terrence Jones,2018-19,27,HOU,NBA,-0.1,-0.1,-24.7,-15.8,-31.1
529,Donte Grantham,2018-19,23,OKC,NBA,0,0,-23.6,-38.1,-37.6
530,Tyler Davis,2018-19,21,OKC,NBA,0,0,-9.6,0,-40.7
