Rk,Player,Season,Age,Tm,Lg,WS,OWS,OBPM,PER,BPM
308,Solomon Hill,2013-14,22,IND,NBA,0.4,0,-3.3,7.6,-2.4
309,Kendall Marshall,2013-14,22,LAL,NBA,0.9,0.6,0,12.6,-2.4
310,Andre Roberson,2013-14,22,OKC,NBA,0.8,0.2,-3.8,9,-2.4
311,Charlie Villanueva,2013-14,29,DET,NBA,0.1,0,-0.6,12.7,-2.4
312,Casper Ware,2013-14,24,PHI,NBA,0.2,0.1,-2.6,13,-2.4
313,Reggie Williams,2013-14,27,OKC,NBA,0,0,-0.9,16.4,-2.4
314,Giannis Antetokounmpo,2013-14,19,MIL,NBA,1.2,0.1,-2.4,10.8,-2.5
315,Chase Budinger,2013-14,25,MIN,NBA,0.9,0.3,-1.7,9.7,-2.5
316,Glen Davis,2013-14,28,TOT,NBA,2,0.2,-2.2,13.1,-2.5
317,Tayshaun Prince,2013-14,33,MEM,NBA,1.5,-0.2,-2.7,8.2,-2.5
318,Luis Scola,2013-14,33,IND,NBA,2.5,-0.4,-2.8,13.4,-2.5
319,Greg Smith,2013-14,23,HOU,NBA,0.2,0.2,-1.2,13.7,-2.5
320,Alexis Ajinça,2013-14,25,NOP,NBA,2.1,1.2,-2.7,14.6,-2.6
321,James Anderson,2013-14,24,PHI,NBA,1.9,0.9,-1.5,10.9,-2.6
322,Trey Burke,2013-14,21,UTA,NBA,0.9,1,0,12.6,-2.6
323,Kentavious Caldwell-Pope,2013-14,20,DET,NBA,1.8,1,-3,9.4,-2.6
324,Earl Clark,2013-14,26,TOT,NBA,0.3,-0.4,-2.5,9.1,-2.6
325,Joel Freeland,2013-14,26,POR,NBA,1.4,0.7,-2.6,11.3,-2.6
326,Tony Snell,2013-14,22,CHI,NBA,1.6,-0.1,-3.1,8,-2.6
327,J.J. Barea,2013-14,29,MIN,NBA,0.7,-0.1,-0.9,11.6,-2.7
328,Rudy Gobert,2013-14,21,UTA,NBA,0.4,-0.2,-3.6,12.9,-2.7
329,Roger Mason,2013-14,33,MIA,NBA,0.3,0.1,-1.9,8.2,-2.7
330,James Southerland,2013-14,23,TOT,NBA,0,-0.1,-2.3,11.8,-2.7
331,Alan Anderson,2013-14,31,BRK,NBA,1.7,0.8,-1.8,9.5,-2.8
332,Leandro Barbosa,2013-14,31,PHO,NBA,0.4,0.2,-1.8,11.5,-2.8
333,Xavier Henry,2013-14,22,LAL,NBA,0.3,-0.1,-2.4,12.3,-2.8
334,Ersan İlyasova,2013-14,26,MIL,NBA,1.6,0.9,-1,13.8,-2.8
335,Luc Mbah a Moute,2013-14,27,TOT,NBA,1,0.2,-3,8.3,-2.8
336,Darius Miller,2013-14,23,NOP,NBA,0.8,0.6,-2.8,9,-2.8
337,Evan Fournier,2013-14,21,DEN,NBA,1.4,0.6,-2,10.3,-2.9
338,Glen Rice,2013-14,23,WAS,NBA,-0.1,-0.3,-4.7,6.6,-2.9
339,Julyan Stone,2013-14,25,TOR,NBA,0.2,0,-3.9,6.6,-2.9
340,Rodney Stuckey,2013-14,27,DET,NBA,2.2,1.8,-1.2,14,-2.9
341,Gary Neal,2013-14,29,TOT,NBA,1,0.6,-0.7,12.5,-3
342,Larry Sanders,2013-14,25,MIL,NBA,0.7,0.1,-3,14,-3
343,Donald Sloan,2013-14,26,IND,NBA,0.3,-0.3,-3.3,8.5,-3
344,Garrett Temple,2013-14,27,WAS,NBA,0.3,-0.5,-4.8,7.8,-3
345,Norris Cole,2013-14,25,MIA,NBA,1.2,-0.5,-2.8,8.8,-3.1
346,Alonzo Gee,2013-14,26,CLE,NBA,0.9,-0.1,-3.7,8.6,-3.1
347,Carl Landry,2013-14,30,SAC,NBA,0.4,0.3,-2.4,11.2,-3.1
348,Ray McCallum,2013-14,22,SAC,NBA,0.4,0,-2.3,9.7,-3.1
349,Derrick Rose,2013-14,25,CHI,NBA,-0.2,-0.6,-1.2,9.7,-3.1
350,Darrell Arthur,2013-14,25,DEN,NBA,0.7,-0.5,-4,9.4,-3.2
351,Ian Clark,2013-14,22,UTA,NBA,-0.1,-0.2,-2.9,9.2,-3.2
352,Victor Claver,2013-14,25,POR,NBA,0.2,0,-3.2,8.8,-3.2
353,Vítor Faverani,2013-14,25,BOS,NBA,0.3,-0.3,-3.6,11,-3.2
354,Archie Goodwin,2013-14,19,PHO,NBA,0.2,-0.3,-3.1,10.3,-3.2
355,Willie Green,2013-14,32,LAC,NBA,0.5,-0.2,-3.1,7.1,-3.2
356,Othyus Jeffers,2013-14,28,TOT,NBA,0.1,0,-2.9,6.9,-3.2
357,Thomas Robinson,2013-14,22,POR,NBA,1.6,0.4,-2.7,14.1,-3.2
358,Hollis Thompson,2013-14,22,PHI,NBA,2,1.4,-2.1,9.5,-3.2
359,Jason Thompson,2013-14,27,SAC,NBA,2.7,0.9,-2.9,11.1,-3.2
360,Kent Bazemore,2013-14,24,TOT,NBA,0.2,-0.6,-3,11.2,-3.3
361,Reggie Bullock,2013-14,22,LAC,NBA,0.2,-0.2,-2.5,6.7,-3.3
362,Josh Childress,2013-14,30,NOP,NBA,0,0,-4.1,3.9,-3.3
363,Manny Harris,2013-14,24,LAL,NBA,0,-0.1,-1.7,10.9,-3.3
364,Phil Pressey,2013-14,22,BOS,NBA,0.1,-1,-3.8,8.8,-3.3
365,Evan Turner,2013-14,25,TOT,NBA,1.4,-0.5,-2.1,12.4,-3.3
366,Dwight Buycks,2013-14,24,TOR,NBA,0,-0.2,-4.4,7.2,-3.4
367,Reggie Evans,2013-14,33,TOT,NBA,1.5,0.3,-2.8,11.7,-3.4
368,Carrick Felix,2013-14,23,CLE,NBA,0,0,-1.3,13.3,-3.4
369,O.J. Mayo,2013-14,26,MIL,NBA,0.1,0,-1,11.2,-3.4
370,CJ McCollum,2013-14,22,POR,NBA,0.2,-0.2,-2.9,9,-3.4
371,Austin Rivers,2013-14,21,NOP,NBA,0.6,0.2,-2,11.6,-3.4
372,Lavoy Allen,2013-14,24,TOT,NBA,1.5,0.6,-2.6,12.5,-3.5
373,Jason Terry,2013-14,36,BRK,NBA,0.2,0,-2.3,7.4,-3.5
374,Enes Kanter,2013-14,21,UTA,NBA,2.2,1.3,-1.2,15.6,-3.6
375,Steve Nash,2013-14,39,LAL,NBA,0.1,0.1,-1.3,12.2,-3.6
376,Miroslav Raduljica,2013-14,26,MIL,NBA,1.1,1,-2.1,15.3,-3.6
377,Robert Sacre,2013-14,24,LAL,NBA,1.4,0.7,-3,12.1,-3.6
378,Jason Smith,2013-14,27,NOP,NBA,0.9,0.5,-2.4,12.4,-3.6
379,Quincy Miller,2013-14,21,DEN,NBA,0,-0.7,-3.4,8.6,-3.7
380,Marreese Speights,2013-14,26,GSW,NBA,2.1,0.6,-2.8,15.2,-3.7
381,Tony Wroten,2013-14,20,PHI,NBA,-0.9,-1.8,-1.9,12.9,-3.7
382,Austin Daye,2013-14,25,TOT,NBA,0.1,-0.1,-2.8,11,-3.8
383,Justin Hamilton,2013-14,23,TOT,NBA,0.1,0.1,-2.5,11.9,-3.8
384,Shane Larkin,2013-14,21,DAL,NBA,-0.1,-0.4,-3.8,8.3,-3.8
385,Donatas Motiejūnas,2013-14,23,HOU,NBA,1.4,0.3,-3.2,10.7,-3.8
386,Udonis Haslem,2013-14,33,MIA,NBA,1.1,0.3,-3.1,10.5,-3.9
387,Ricky Ledo,2013-14,21,DAL,NBA,0,0,-1.4,12.7,-3.9
388,Nazr Mohammed,2013-14,36,CHI,NBA,0.8,-0.4,-5.1,10.1,-3.9
389,Isaiah Canaan,2013-14,22,HOU,NBA,0.2,0,-2.5,9.5,-4
390,Meyers Leonard,2013-14,21,POR,NBA,0.6,0.2,-4.7,9.4,-4
391,Ben McLemore,2013-14,20,SAC,NBA,0.8,-0.1,-2.9,7.7,-4
392,Daniel Orton,2013-14,23,PHI,NBA,0.3,0,-4.7,10.5,-4
393,Jared Cunningham,2013-14,22,TOT,NBA,0.1,0.1,-5.1,8.5,-4.1
394,Al Harrington,2013-14,33,WAS,NBA,0.4,-0.2,-3.2,9.7,-4.2
395,Jason Maxiell,2013-14,30,ORL,NBA,0.3,-0.1,-4.2,8.1,-4.2
396,Kendrick Perkins,2013-14,29,OKC,NBA,0.8,-0.9,-5,6.3,-4.2
397,Ronnie Price,2013-14,30,ORL,NBA,-0.1,-0.5,-5.6,7.6,-4.3
398,Toure' Murry,2013-14,24,NYK,NBA,0,-0.3,-3.7,11.1,-4.4
399,Luke Ridnour,2013-14,32,TOT,NBA,0.1,-0.3,-3.2,9,-4.4
400,Darius Morris,2013-14,23,TOT,NBA,0,-0.1,-3.6,9.2,-4.5
401,Shabazz Muhammad,2013-14,21,MIN,NBA,0.3,0.1,-2.2,13.1,-4.5
402,Diante Garrett,2013-14,25,UTA,NBA,-0.8,-1.1,-4,7.1,-4.6
403,Doron Lamb,2013-14,22,ORL,NBA,0.5,0.3,-3,7.5,-4.6
404,Chris Singleton,2013-14,24,WAS,NBA,0.2,-0.2,-3.9,8.8,-4.6
405,Dewayne Dedmon,2013-14,24,TOT,NBA,0.6,0.1,-4.5,10.7,-4.7
406,Aaron Gray,2013-14,29,TOT,NBA,0.1,-0.3,-4.9,7.8,-4.7
407,Damion James,2013-14,26,SAS,NBA,0,-0.1,-4.9,4.1,-4.7
408,Antawn Jamison,2013-14,37,LAC,NBA,0.1,-0.3,-4.5,7.8,-4.7
409,Joel Anthony,2013-14,31,TOT,NBA,0.2,0,-4.1,8.1,-4.8
410,Greg Oden,2013-14,26,MIA,NBA,0.5,0.2,-5,12.4,-4.8
411,A.J. Price,2013-14,27,MIN,NBA,0,-0.1,-2.4,9.7,-4.8
412,Ekpe Udoh,2013-14,26,MIL,NBA,0,-0.4,-4.8,7.6,-4.8
413,Jorge Gutiérrez,2013-14,25,BRK,NBA,0.2,0.1,-4.7,8.7,-4.9
414,Bernard James,2013-14,28,DAL,NBA,0.1,0,-5,8.5,-4.9
415,Shavlik Randolph,2013-14,30,PHO,NBA,0.1,0,-4.8,7.7,-4.9
416,Kobe Bryant,2013-14,35,LAL,NBA,-0.4,-0.5,-3.1,10.7,-5.1
417,Orlando Johnson,2013-14,24,TOT,NBA,0.1,-0.5,-4.8,5.3,-5.1
418,Andrew Nicholson,2013-14,24,ORL,NBA,0.6,-0.4,-3.9,9.9,-5.1
419,Lorenzo Brown,2013-14,23,PHI,NBA,-0.3,-0.5,-4.5,8.2,-5.2
420,Arinze Onuaku,2013-14,26,TOT,NBA,0,0,-4,3.8,-5.2
421,Kevin Séraphin,2013-14,24,WAS,NBA,0.8,0.2,-4.3,12.5,-5.2
422,James Nunnally,2013-14,23,TOT,NBA,-0.1,-0.2,-4.3,6.1,-5.4
423,Jeffery Taylor,2013-14,24,CHA,NBA,-0.2,-0.8,-5,5.9,-5.4
424,Mike Muscala,2013-14,22,ATL,NBA,0.2,-0.1,-4.5,10.8,-5.5
425,Jeremy Tyler,2013-14,22,NYK,NBA,0.5,0.1,-4.4,13,-5.5
426,Brandon Rush,2013-14,28,UTA,NBA,-0.4,-0.5,-4.2,4.1,-5.6
427,D.J. White,2013-14,27,CHA,NBA,0,0,-8.2,2.4,-5.6
428,Elliot Williams,2013-14,24,PHI,NBA,0.3,0,-3.9,8.7,-5.6
429,Aron Baynes,2013-14,27,SAS,NBA,0.6,-0.1,-4.7,9.7,-5.7
430,Chauncey Billups,2013-14,37,DET,NBA,-0.3,-0.3,-4.2,5.3,-5.8
431,Jamaal Franklin,2013-14,22,MEM,NBA,0,-0.2,-6,4.7,-5.9
432,John Lucas III,2013-14,31,UTA,NBA,-0.7,-0.7,-4.1,5.2,-5.9
433,Luigi Datome,2013-14,26,DET,NBA,-0.1,-0.2,-3.7,8,-6
434,Ben Gordon,2013-14,30,CHA,NBA,-0.3,-0.7,-5.8,6.4,-6
435,Eric Maynor,2013-14,26,TOT,NBA,-0.4,-0.6,-4.4,6.2,-6
436,Chris Babb,2013-14,23,BOS,NBA,0,-0.1,-6,3.7,-6.1
437,Allen Crabbe,2013-14,21,POR,NBA,0.1,0,-4.6,7.7,-6.1
438,Otto Porter,2013-14,20,WAS,NBA,0,-0.4,-4.9,6,-6.2
439,Adonis Thomas,2013-14,20,TOT,NBA,0,0,-4.2,7.3,-6.2
440,Brandon Davies,2013-14,22,PHI,NBA,0.1,-0.3,-5.7,7.5,-6.3
441,John Jenkins,2013-14,22,ATL,NBA,-0.1,-0.2,-4.7,4.7,-6.3
442,Peyton Siva,2013-14,23,DET,NBA,-0.2,-0.2,-5.3,5.7,-6.4
443,Lou Amundson,2013-14,31,TOT,NBA,0.1,-0.1,-6.6,9.1,-6.5
444,JaVale McGee,2013-14,26,DEN,NBA,-0.1,-0.1,-6.3,10.2,-6.5
445,Stephen Jackson,2013-14,35,LAC,NBA,-0.2,-0.3,-7.4,0.1,-6.6
446,Solomon Jones,2013-14,29,ORL,NBA,0,0,-5.1,5.8,-6.6
447,Alex Len,2013-14,20,PHO,NBA,0.2,-0.2,-5.9,7.3,-6.6
448,Jason Collins,2013-14,35,BRK,NBA,0.1,-0.1,-6.4,4.1,-6.7
449,Earl Watson,2013-14,34,POR,NBA,-0.1,-0.2,-7.2,2.1,-6.7
450,Shannon Brown,2013-14,28,TOT,NBA,-0.3,-0.5,-6.6,4.7,-6.8
451,Viacheslav Kravtsov,2013-14,26,PHO,NBA,0,0,-3.8,10.5,-6.9
452,Arnett Moultrie,2013-14,23,PHI,NBA,0,-0.1,-5.9,6.7,-7.3
453,Dennis Schröder,2013-14,20,ATL,NBA,-0.7,-1.1,-5.7,5.8,-7.3
454,Tornike Shengelia,2013-14,22,TOT,NBA,-0.1,-0.2,-6.2,3.9,-7.3
455,Hasheem Thabeet,2013-14,26,OKC,NBA,0,-0.2,-8.1,2.6,-7.3
456,Anthony Bennett,2013-14,20,CLE,NBA,-0.4,-1.1,-6,6.9,-7.4
457,Marquis Teague,2013-14,20,TOT,NBA,-0.5,-1,-6.8,3.8,-7.4
458,Gal Mekel,2013-14,25,DAL,NBA,-0.4,-0.5,-4.9,5.4,-7.6
459,Jamaal Tinsley,2013-14,35,UTA,NBA,-0.3,-0.3,-6.1,1.9,-7.6
460,Hamady N'Diaye,2013-14,27,SAC,NBA,0,-0.1,-8.1,2.9,-7.8
461,Andris Biedriņš,2013-14,27,UTA,NBA,0,-0.1,-6.2,2.4,-8.2
462,Sergey Karasev,2013-14,20,CLE,NBA,-0.1,-0.2,-7.5,2.3,-8.4
463,Erik Murphy,2013-14,23,CHI,NBA,-0.1,-0.2,-9,0.2,-8.6
464,Tyshawn Taylor,2013-14,23,BRK,NBA,-0.6,-0.7,-6.7,5.4,-8.7
465,Ryan Gomes,2013-14,31,OKC,NBA,0,-0.1,-7.5,0.2,-8.8
466,Ognjen Kuzmić,2013-14,23,GSW,NBA,0,-0.2,-8.7,3.4,-8.9
467,Malcolm Thomas,2013-14,25,TOT,NBA,-0.2,-0.2,-7.1,4.6,-9.1
468,Lance Thomas,2013-14,25,NOP,NBA,-0.1,-0.1,-6.5,0.5,-9.6
469,Chris Smith,2013-14,26,NYK,NBA,0,0,-6.1,0,-9.7
470,Nemanja Nedović,2013-14,22,GSW,NBA,-0.4,-0.5,-8.2,-1.7,-10
471,Mike James,2013-14,38,CHI,NBA,-0.1,-0.2,-8.9,1.5,-10.2
472,Melvin Ely,2013-14,35,NOP,NBA,0,0,-7.5,3.9,-10.3
473,Josh Powell,2013-14,31,HOU,NBA,0,-0.1,-8.8,2.5,-11.4
474,Sasha Vujačić,2013-14,29,LAC,NBA,-0.1,-0.1,-12.3,1.5,-12.4
475,Shane Edwards,2013-14,26,CLE,NBA,0,0,-8.7,-1,-13.3
476,Vander Blue,2013-14,21,BOS,NBA,-0.1,-0.1,-10,0.5,-13.8
477,Royce White,2013-14,22,SAC,NBA,0,0,-12.5,-8.3,-16.9
478,Mustafa Shakur,2013-14,29,OKC,NBA,-0.1,-0.1,-12,-8.8,-18.6
479,Scotty Hopson,2013-14,24,CLE,NBA,-0.1,-0.1,-17.4,-6.5,-20.7
480,Dexter Pittman,2013-14,25,ATL,NBA,0,0,1.8,13.1,-24.3
481,Darius Johnson-Odom,2013-14,24,PHI,NBA,-0.2,-0.2,-23,-23,-27.3
482,Royal Ivey,2013-14,32,OKC,NBA,0,0,-21.7,-16.5,-27.7
