Rk,Player,Season,Age,Tm,Lg,WS,OWS,OBPM,PER,BPM
307,Pat Connaughton,2017-18,25,POR,NBA,2.5,1.2,-1.7,9.3,-1.8
308,Jeff Green,2017-18,31,CLE,NBA,3.9,3.1,-0.3,14.8,-1.8
309,Devin Harris,2017-18,34,TOT,NBA,2.5,1.6,-1.5,13,-1.8
310,Chris McCullough,2017-18,22,WAS,NBA,0.2,0.1,-0.3,15.8,-1.8
311,Lance Stephenson,2017-18,27,IND,NBA,1.8,-0.2,-1.5,12.4,-1.8
312,Carmelo Anthony,2017-18,33,OKC,NBA,3.7,1.2,-0.6,12.7,-1.9
313,José Calderón,2017-18,36,CLE,NBA,1.8,1.5,-1.4,11.3,-1.9
314,Tyler Cavanaugh,2017-18,23,ATL,NBA,1.2,0.9,-0.4,13,-1.9
315,Justin Holiday,2017-18,28,CHI,NBA,1.7,0.1,-1.6,10.8,-1.9
316,Damion Lee,2017-18,25,ATL,NBA,0.4,0,-2.3,12,-1.9
317,Darius Miller,2017-18,27,NOP,NBA,3,2.1,-1.1,9.3,-1.9
318,Ivan Rabb,2017-18,20,MEM,NBA,1.2,0.7,-0.9,16.6,-2
319,Jason Terry,2017-18,40,MIL,NBA,0.7,0.1,-2.6,8.1,-2
320,D.J. Wilson,2017-18,21,MIL,NBA,0.1,0,-2,10.3,-2
321,Ivica Zubac,2017-18,20,LAL,NBA,1,0.5,-1.8,15.3,-2
322,Wilson Chandler,2017-18,30,DEN,NBA,3.3,2.1,-1,10.9,-2.1
323,Tyler Ennis,2017-18,23,LAL,NBA,0.8,0.1,-3,11.1,-2.1
324,Kenneth Faried,2017-18,28,DEN,NBA,1.3,0.9,-0.3,17.4,-2.1
325,Michael Kidd-Gilchrist,2017-18,24,CHO,NBA,3.3,1.7,-2.1,12.5,-2.1
326,Devin Robinson,2017-18,22,WAS,NBA,0,0,-4.2,10.5,-2.1
327,C.J. Williams,2017-18,27,LAC,NBA,0.7,0.3,-2.8,9.5,-2.1
328,Gian Clavell,2017-18,24,DAL,NBA,0.1,0,-2.7,7.4,-2.2
329,Robin Lopez,2017-18,29,CHI,NBA,1.9,1.2,-0.9,14.7,-2.2
330,Doug McDermott,2017-18,26,TOT,NBA,2.3,1.7,-1,10.4,-2.2
331,Kendrick Perkins,2017-18,33,CLE,NBA,0,0,-4.3,8.4,-2.2
332,Jamal Crawford,2017-18,37,MIN,NBA,1.3,0.9,0.1,13,-2.3
333,Damyean Dotson,2017-18,23,NYK,NBA,0.6,0.3,-1.6,11.6,-2.3
334,JaMychal Green,2017-18,27,MEM,NBA,2.6,1.3,-0.8,14,-2.3
335,Zach LaVine,2017-18,22,CHI,NBA,0.3,-0.1,-0.8,14.6,-2.3
336,Frank Mason,2017-18,23,SAC,NBA,0.5,0,-1.3,13,-2.3
337,Tony Snell,2017-18,26,MIL,NBA,2.4,1.6,-1.5,8.5,-2.3
338,Nik Stauskas,2017-18,24,TOT,NBA,0.3,0.1,-1.3,9,-2.3
339,Jacob Wiley,2017-18,23,BRK,NBA,0.1,0,-3.6,8.2,-2.3
340,Luke Babbitt,2017-18,28,TOT,NBA,0.9,0.5,-0.9,9.8,-2.4
341,Bismack Biyombo,2017-18,25,ORL,NBA,2.9,1.1,-2.6,14.1,-2.4
342,Dennis Smith,2017-18,20,DAL,NBA,-0.7,-2.4,-1.2,12.8,-2.4
343,Sindarius Thornwell,2017-18,23,LAC,NBA,1,0.1,-3.4,8.2,-2.4
344,Andrew Wiggins,2017-18,22,MIN,NBA,2.1,0.5,-0.8,13,-2.4
345,Quincy Acy,2017-18,27,BRK,NBA,1,-0.1,-2.6,8.2,-2.5
346,Lorenzo Brown,2017-18,27,TOR,NBA,0.2,0,-3.9,8.2,-2.5
347,Jae Crowder,2017-18,27,TOT,NBA,2.6,1,-1.9,10.4,-2.5
348,Jared Dudley,2017-18,32,PHO,NBA,0.8,0.5,-3,8.8,-2.5
349,DeAndre Liggins,2017-18,29,TOT,NBA,0.5,-0.2,-4.3,6,-2.5
350,Shabazz Muhammad,2017-18,25,TOT,NBA,0.7,0.5,-0.3,15.4,-2.5
351,David Nwaba,2017-18,25,CHI,NBA,2.4,1.1,-2.7,12.2,-2.5
352,Garrett Temple,2017-18,31,SAC,NBA,1.2,0.3,-2.2,10.2,-2.5
353,Evan Turner,2017-18,29,POR,NBA,2.6,0.5,-2.9,9.9,-2.5
354,Tarik Black,2017-18,26,HOU,NBA,1.5,0.5,-3.7,14.3,-2.6
355,Kyle Collinsworth,2017-18,26,DAL,NBA,0.5,-0.1,-3.6,10,-2.6
356,Troy Daniels,2017-18,26,PHO,NBA,1.4,1.4,-0.5,9.8,-2.6
357,Malcolm Delaney,2017-18,28,ATL,NBA,1,0.4,-2.2,10.6,-2.6
358,Markelle Fultz,2017-18,19,PHI,NBA,0.2,-0.2,-3.3,12.4,-2.6
359,Josh Magette,2017-18,28,ATL,NBA,0.4,0.3,-2,11.9,-2.6
360,Rashad Vaughn,2017-18,21,TOT,NBA,0.2,0.1,-1.3,9.3,-2.6
361,Treveon Graham,2017-18,24,CHO,NBA,1.8,1.1,-2.8,9,-2.7
362,Derrick Jones,2017-18,20,TOT,NBA,0.4,0.1,-2.9,10.1,-2.7
363,Skal Labissière,2017-18,21,SAC,NBA,1.4,0.4,-1.9,14.3,-2.7
364,Terrence Ross,2017-18,26,ORL,NBA,0.3,-0.2,-2.8,9.9,-2.7
365,Jerryd Bayless,2017-18,29,PHI,NBA,1.1,0.2,-2.7,7.5,-2.8
366,Andrew Bogut,2017-18,33,LAL,NBA,0.4,0.1,-4.7,10.9,-2.8
367,Marquese Chriss,2017-18,20,PHO,NBA,0.7,-0.8,-3.2,11.1,-2.8
368,Jarrett Jack,2017-18,34,NYK,NBA,1.2,0.5,-1.6,11.5,-2.8
369,Sean Kilpatrick,2017-18,28,TOT,NBA,0.1,-0.2,-1.1,11.6,-2.8
370,Alec Peters,2017-18,22,PHO,NBA,0.3,0.2,-0.5,10.7,-2.8
371,Aron Baynes,2017-18,31,BOS,NBA,3,0.5,-3.6,12,-2.9
372,Alex Caruso,2017-18,23,LAL,NBA,0.5,-0.1,-3.8,8.7,-2.9
373,Torrey Craig,2017-18,27,DEN,NBA,0.9,0.5,-2.2,9.8,-2.9
374,Sam Dekker,2017-18,23,LAC,NBA,1.2,0.6,-2.3,11.5,-2.9
375,Luol Deng,2017-18,32,LAL,NBA,0,0,-5.3,5.5,-2.9
376,Tyler Dorsey,2017-18,21,ATL,NBA,0.4,0,-1.4,10,-2.9
377,Joe Johnson,2017-18,36,TOT,NBA,1,-0.3,-2.7,8.1,-2.9
378,Stanley Johnson,2017-18,21,DET,NBA,1.8,-0.6,-4,9,-2.9
379,Cedi Osman,2017-18,22,CLE,NBA,0.9,0.5,-2.1,11,-2.9
380,Norman Powell,2017-18,24,TOR,NBA,0.6,-0.6,-3.2,8.5,-2.9
381,Tristan Thompson,2017-18,26,CLE,NBA,2.5,1.8,-1,13.6,-2.9
382,James Michael McAdoo,2017-18,25,PHI,NBA,0,0,-2.3,7.4,-3
383,Alfonzo McKinnie,2017-18,25,TOR,NBA,0.1,0,-2.6,10.1,-3
384,J.R. Smith,2017-18,32,CLE,NBA,1.4,0.6,-2.1,8.4,-3
385,Jabari Bird,2017-18,23,BOS,NBA,0.2,0.1,-2.7,12.1,-3.1
386,Sterling Brown,2017-18,22,MIL,NBA,0.7,0,-2.8,9.1,-3.1
387,Dwight Buycks,2017-18,28,DET,NBA,0.2,-0.2,-2.3,12.8,-3.1
388,Bryn Forbes,2017-18,24,SAS,NBA,2.1,0.8,-2.5,9.1,-3.1
389,T.J. Leaf,2017-18,20,IND,NBA,0.8,0.5,-1.4,10.7,-3.1
390,Shaun Livingston,2017-18,32,GSW,NBA,1.8,0.9,-2.8,11.6,-3.1
391,Wayne Selden,2017-18,23,MEM,NBA,0.3,0.1,-0.9,11.8,-3.1
392,Jonathon Simmons,2017-18,28,ORL,NBA,1.9,0.8,-1.7,12.7,-3.1
393,Mario Chalmers,2017-18,31,MEM,NBA,0.6,-0.6,-3.7,10.4,-3.2
394,Ramon Sessions,2017-18,31,TOT,NBA,0.3,0.1,-2.3,11.2,-3.2
395,Thomas Bryant,2017-18,20,LAL,NBA,0.1,0,-3.1,9.9,-3.3
396,Terrance Ferguson,2017-18,19,OKC,NBA,1.2,0.7,-3.2,7.4,-3.3
397,Juan Hernangómez,2017-18,22,DEN,NBA,0.4,0.2,-1.6,9.7,-3.3
398,R.J. Hunter,2017-18,24,HOU,NBA,0,0,-5.2,8.5,-3.3
399,Johnathan Motley,2017-18,22,DAL,NBA,0.3,0.1,-1.3,17.2,-3.3
400,Jameer Nelson,2017-18,35,TOT,NBA,0.6,-0.1,-2.9,8.1,-3.3
401,Tony Parker,2017-18,35,SAS,NBA,1.4,0.4,-2.3,12.7,-3.3
402,Iman Shumpert,2017-18,27,CLE,NBA,0,-0.2,-3.4,6.4,-3.3
403,Brandon Jennings,2017-18,28,MIL,NBA,0.1,0,-1.2,12.7,-3.4
404,Malik Monk,2017-18,19,CHO,NBA,0,-0.5,-1.3,10.3,-3.4
405,Ian Clark,2017-18,26,NOP,NBA,1.1,0.3,-2.7,9.4,-3.5
406,Justin Jackson,2017-18,22,SAC,NBA,1,0.4,-2.4,9.2,-3.5
407,Thon Maker,2017-18,20,MIL,NBA,1.5,0.3,-3.2,10.2,-3.5
408,Brandon Paul,2017-18,26,SAS,NBA,0.5,-0.3,-5.1,7.4,-3.5
409,Dion Waiters,2017-18,26,MIA,NBA,0.1,-0.7,-2.1,10.5,-3.5
410,Tyrone Wallace,2017-18,23,LAC,NBA,0.7,0.2,-3.1,10.1,-3.5
411,Joe Young,2017-18,25,IND,NBA,0.5,0.1,-2.3,10.1,-3.5
412,Nick Young,2017-18,32,GSW,NBA,1.7,0.8,-1.6,10,-3.5
413,Dragan Bender,2017-18,20,PHO,NBA,0.1,-0.7,-2.9,7.1,-3.7
414,Lance Thomas,2017-18,29,NYK,NBA,0.9,0.3,-3.2,6.3,-3.7
415,Travis Wear,2017-18,27,LAL,NBA,0.2,0,-3.7,6.9,-3.7
416,Malik Beasley,2017-18,21,DEN,NBA,0.3,0.1,-2.4,9,-3.8
417,Aaron Brooks,2017-18,33,MIN,NBA,0.1,0.1,-2.6,9.8,-3.8
418,Nigel Hayes,2017-18,23,TOT,NBA,-0.1,-0.2,-3.7,6.4,-3.8
419,Miles Plumlee,2017-18,29,ATL,NBA,0.9,0.1,-3.7,10.6,-3.8
420,Isaiah Whitehead,2017-18,22,BRK,NBA,-0.1,-0.3,-3.4,11.5,-3.8
421,Cristiano Felício,2017-18,25,CHI,NBA,1.7,1.2,-2.8,12.5,-3.9
422,Josh Huestis,2017-18,26,OKC,NBA,0.5,-0.5,-3.9,5.4,-3.9
423,Ben McLemore,2017-18,24,MEM,NBA,0.5,-0.2,-2.9,9.7,-3.9
424,Timofey Mozgov,2017-18,31,BRK,NBA,0.4,0.1,-3.3,12.3,-3.9
425,Emmanuel Mudiay,2017-18,21,TOT,NBA,0,-0.8,-2.1,11.5,-3.9
426,Gary Payton,2017-18,25,TOT,NBA,0.2,0,-3.5,9.8,-3.9
427,Avery Bradley,2017-18,27,TOT,NBA,-0.2,-1.4,-3,9.6,-4
428,Dillon Brooks,2017-18,22,MEM,NBA,1.2,0.1,-2.9,9.8,-4
429,Jarell Martin,2017-18,23,MEM,NBA,1.3,0.1,-3.3,10.5,-4
430,Georges Niang,2017-18,24,UTA,NBA,0,-0.1,-4.9,9.2,-4
431,Ryan Arcidiacono,2017-18,23,CHI,NBA,0.3,0.1,-4.7,7.3,-4.1
432,Timothé Luwawu-Cabarrot,2017-18,22,PHI,NBA,0.8,0.1,-3.1,7,-4.1
433,Patrick McCaw,2017-18,22,GSW,NBA,0.6,-0.3,-4.3,7.4,-4.1
434,Georgios Papagiannis,2017-18,20,TOT,NBA,0,-0.1,-3.9,12.2,-4.1
435,Nick Collison,2017-18,37,OKC,NBA,0.1,0.1,-2.3,13.2,-4.2
436,De'Aaron Fox,2017-18,20,SAC,NBA,-0.6,-1.7,-2.7,11.2,-4.2
437,Josh Gray,2017-18,24,PHO,NBA,-0.2,-0.3,-5.2,7.2,-4.2
438,Josh Jackson,2017-18,20,PHO,NBA,-0.7,-2,-2.8,11.8,-4.2
439,Zach Collins,2017-18,20,POR,NBA,0.6,-0.7,-4.5,7.5,-4.3
440,Wesley Iwundu,2017-18,23,ORL,NBA,0.7,0,-4.2,7.8,-4.3
441,Richard Jefferson,2017-18,37,DEN,NBA,0.1,0.1,-3.5,6.4,-4.3
442,Jake Layman,2017-18,23,POR,NBA,-0.1,-0.3,-4.8,4.9,-4.3
443,Matthew Dellavedova,2017-18,27,MIL,NBA,0.5,0.3,-2.4,8.6,-4.4
444,Henry Ellenson,2017-18,21,DET,NBA,0.1,-0.2,-2.6,10.5,-4.4
445,Ian Mahinmi,2017-18,31,WAS,NBA,2.2,0.8,-4.6,12.2,-4.4
446,Johnny O'Bryant,2017-18,24,CHO,NBA,0.3,-0.1,-2.9,11.9,-4.4
447,Isaiah Taylor,2017-18,23,ATL,NBA,0.6,0.2,-3.1,10.9,-4.4
448,Tyler Ulis,2017-18,22,PHO,NBA,-0.2,-0.7,-3,10.1,-4.4
449,Omari Johnson,2017-18,28,MEM,NBA,0.1,0.1,-1.8,10.5,-4.5
450,Marshall Plumlee,2017-18,25,MIL,NBA,0.2,0.1,-3.9,10.9,-4.5
451,Dorian Finney-Smith,2017-18,24,DAL,NBA,0.1,-0.2,-3.8,7.6,-4.6
452,Jon Leuer,2017-18,28,DET,NBA,0.1,0,-4.3,8.9,-4.6
453,Mangok Mathiang,2017-18,25,CHO,NBA,0.1,0,-3.3,18,-4.6
454,Dwayne Bacon,2017-18,22,CHO,NBA,-0.1,-0.7,-4.8,5.8,-4.7
455,DeAndre' Bembry,2017-18,23,ATL,NBA,-0.4,-0.9,-5.1,7.6,-4.7
456,Semi Ojeleye,2017-18,23,BOS,NBA,1.2,-0.2,-4.6,4.6,-4.7
457,Solomon Hill,2017-18,26,NOP,NBA,-0.1,-0.2,-5.3,4.8,-4.8
458,Isaiah Thomas,2017-18,28,TOT,NBA,0.2,-0.1,-0.9,12.6,-4.9
459,Joel Bolomboy,2017-18,24,MIL,NBA,0.1,0,-2.6,11.7,-5
460,Jawun Evans,2017-18,21,LAC,NBA,-0.2,-0.8,-5.4,7.2,-5
461,Frank Ntilikina,2017-18,19,NYK,NBA,-0.9,-2,-4.5,7,-5
462,Alan Williams,2017-18,25,PHO,NBA,0,-0.1,-7.3,9.3,-5
463,Jeff Withey,2017-18,27,DAL,NBA,0,-0.1,-4.4,8.3,-5
464,Marcus Georges-Hunt,2017-18,23,MIN,NBA,0.2,0.2,-4.3,6.9,-5.1
465,Alex Poythress,2017-18,24,IND,NBA,0.1,0.1,-3.8,7.8,-5.1
466,Antonio Blakeney,2017-18,21,CHI,NBA,0,-0.2,-2.8,10.1,-5.2
467,Antonius Cleveland,2017-18,23,TOT,NBA,0,-0.2,-7.6,4.5,-5.2
468,Demetrius Jackson,2017-18,23,TOT,NBA,-0.1,-0.2,-6.1,5.4,-5.2
469,Darrell Arthur,2017-18,29,DEN,NBA,0,-0.2,-4.8,8.4,-5.3
470,Abdel Nader,2017-18,24,BOS,NBA,-0.1,-0.9,-5.5,5.1,-5.3
471,Arron Afflalo,2017-18,32,ORL,NBA,0.1,-0.1,-3.8,5.8,-5.4
472,Jamel Artis,2017-18,25,ORL,NBA,0,-0.1,-3.8,6.9,-5.4
473,Jeremy Lin,2017-18,29,BRK,NBA,0,0,-1,15.9,-5.4
474,Tyler Lydon,2017-18,21,DEN,NBA,0,0,-3.9,0,-5.4
475,Jaylen Morris,2017-18,22,ATL,NBA,-0.1,-0.2,-4.4,6.5,-5.4
476,Derrick Rose,2017-18,29,TOT,NBA,-0.2,-0.2,-2.1,11.5,-5.4
477,Tony Allen,2017-18,36,NOP,NBA,0.1,-0.2,-5.2,8.7,-5.5
478,John Holland,2017-18,29,CLE,NBA,-0.2,-0.3,-3.6,5.9,-5.5
479,Caleb Swanigan,2017-18,20,POR,NBA,0,-0.3,-6.6,7.5,-5.5
480,Andrew White,2017-18,24,ATL,NBA,-0.1,-0.2,-3.4,5.8,-5.5
481,Jordan Mickey,2017-18,23,MIA,NBA,0.3,-0.1,-5.2,10.6,-5.6
482,Marquis Teague,2017-18,24,MEM,NBA,-0.1,-0.1,-5.4,5.7,-5.7
483,Bruno Caboclo,2017-18,22,TOT,NBA,0,-0.1,-4.8,7.4,-5.8
484,Jalen Jones,2017-18,24,TOT,NBA,0.1,0,-3.4,10.3,-6
485,Malachi Richardson,2017-18,22,TOT,NBA,-0.1,-0.2,-5,5.9,-6
486,Damien Wilkins,2017-18,38,IND,NBA,-0.1,-0.1,-4.2,4.9,-6.1
487,Paul Zipser,2017-18,23,CHI,NBA,-0.6,-1.1,-5.5,5.2,-6.1
488,Davon Reed,2017-18,22,PHO,NBA,-0.3,-0.5,-5.8,4.8,-6.4
489,Jason Smith,2017-18,31,WAS,NBA,0,-0.2,-5.4,8.8,-6.4
490,Kyle Singler,2017-18,29,OKC,NBA,0,-0.1,-5,5.9,-6.7
491,Milton Doyle,2017-18,24,BRK,NBA,-0.1,-0.3,-6.6,5.2,-6.8
492,Kobi Simmons,2017-18,20,MEM,NBA,-0.2,-0.4,-4.7,7.7,-6.9
493,James Young,2017-18,22,PHI,NBA,0.1,0,-4.5,4.6,-6.9
494,Damian Jones,2017-18,22,GSW,NBA,0.1,0,-5.3,6.8,-7.1
495,Bobby Brown,2017-18,33,HOU,NBA,-0.2,-0.3,-4.9,5.5,-7.2
496,Gordon Hayward,2017-18,27,BOS,NBA,0,0,-6.6,7.3,-7.4
497,Quincy Pondexter,2017-18,29,CHI,NBA,-0.2,-0.3,-7,4,-7.4
498,Cole Aldrich,2017-18,29,MIN,NBA,0,-0.1,-6.8,6,-7.5
499,Tony Bradley,2017-18,20,UTA,NBA,0,0,-3,9.5,-7.5
500,Aaron Harrison,2017-18,23,DAL,NBA,-0.1,-0.3,-6.8,5.1,-7.5
501,Isaiah Hicks,2017-18,23,NYK,NBA,0,-0.1,-6.4,6.8,-7.6
502,Furkan Korkmaz,2017-18,20,PHI,NBA,0,-0.1,-6.6,3.4,-7.6
503,Kadeem Allen,2017-18,25,BOS,NBA,-0.1,-0.2,-8.3,2.6,-7.7
504,Udonis Haslem,2017-18,37,MIA,NBA,-0.1,-0.1,-5.9,1.8,-7.7
505,Darrun Hilliard,2017-18,24,SAS,NBA,0,-0.1,-7.1,3.4,-7.9
506,Ömer Aşık,2017-18,31,TOT,NBA,-0.1,-0.2,-6.5,3.1,-8
507,Xavier Silas,2017-18,30,BOS,NBA,0,-0.1,-11.7,-4.9,-8.1
508,Walt Lemon,2017-18,25,NOP,NBA,-0.1,-0.1,-5.3,6.9,-8.2
509,Rodney Purvis,2017-18,23,ORL,NBA,-0.3,-0.4,-6.1,4.5,-8.2
510,Jarell Eddie,2017-18,26,TOT,NBA,0,0,-9.1,-1.9,-8.3
511,James Webb,2017-18,24,BRK,NBA,-0.1,-0.1,-5.5,2.2,-8.3
512,Vander Blue,2017-18,25,LAL,NBA,-0.1,-0.1,-7.6,-1.8,-8.4
513,Trey McKinney-Jones,2017-18,27,IND,NBA,0,0,-6.2,0,-8.5
514,Marcus Paige,2017-18,24,CHO,NBA,0,0,-5.6,9.1,-8.8
515,Aaron Jackson,2017-18,31,HOU,NBA,0,0,-6.6,2.4,-8.9
516,Larry Drew,2017-18,27,TOT,NBA,-0.1,-0.1,-5.6,2.9,-9
517,London Perrantes,2017-18,23,CLE,NBA,-0.1,-0.1,-8.3,0.7,-9.2
518,Ben Moore,2017-18,22,IND,NBA,0,0,-10.5,-2.3,-9.3
519,Tim Quarterman,2017-18,23,HOU,NBA,0,0,-8.5,2.9,-9.7
520,Jeremy Evans,2017-18,30,ATL,NBA,0,0,-5.7,10.4,-9.9
521,Zhou Qi,2017-18,22,HOU,NBA,-0.3,-0.5,-10.3,1.9,-10.1
522,Markel Brown,2017-18,26,HOU,NBA,0,-0.1,-8.8,-1.2,-10.8
523,Kay Felder,2017-18,22,TOT,NBA,-0.5,-0.6,-7.7,3.6,-11.1
524,Matt Williams,2017-18,24,MIA,NBA,0,-0.1,-7,-0.7,-11.2
525,Nicolás Brussino,2017-18,24,ATL,NBA,0,0,-8.1,-4.6,-11.3
526,Xavier Munford,2017-18,25,MIL,NBA,-0.1,-0.1,-9.3,-2.1,-11.3
527,Xavier Rathan-Mayes,2017-18,23,MEM,NBA,-0.4,-0.5,-9.9,0.9,-11.5
528,Jacob Pullen,2017-18,28,PHI,NBA,0,0,-8.3,-2.3,-12.7
529,Nate Wolters,2017-18,26,UTA,NBA,-0.1,-0.1,-9.4,-2.9,-12.8
530,Erik McCree,2017-18,24,UTA,NBA,-0.1,-0.1,-14.7,-8.9,-13.7
531,Scotty Hopson,2017-18,28,DAL,NBA,0,0,-9.2,-4.6,-14
532,Charles Cooke,2017-18,23,NOP,NBA,-0.2,-0.2,-10.4,-5.1,-14.4
533,Josh Smith,2017-18,32,NOP,NBA,0,0,-8.4,3.5,-14.6
534,Chinanu Onuaku,2017-18,21,HOU,NBA,-0.1,-0.1,-13,-3.2,-14.7
535,Derrick Williams,2017-18,26,LAL,NBA,0,0,-9.8,-3.2,-16.8
536,PJ Dozier,2017-18,21,OKC,NBA,0,0,-17.7,-5,-20.4
537,Josh McRoberts,2017-18,30,DAL,NBA,0,0,-17.9,-12.5,-21.4
538,Luis Montero,2017-18,24,DET,NBA,-0.1,-0.1,-19,-15.5,-25.6
539,Chris Boucher,2017-18,25,GSW,NBA,0,0,-21.7,-28.5,-33.1
540,Mindaugas Kuzminskas,2017-18,28,NYK,NBA,0,0,-33,-41.1,-54.7
