"PLAYER_ID","PLAYER_NAME","bref_Player","espn_player","espn_id","lcname","bref_id","Season","Age","Tm","TEAM","G","GS","MP","Pos","GSpct","OPIPM","DPIPM","PIPM","Wins_Added","DRTG_On_Off","ORPM","DRPM","RPM","WAR","PER","TS.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","poss","raptor_box_o","raptor_box_d","raptor_box","raptor_onoff_o","raptor_onoff_d","raptor_onoff","raptor_o","raptor_d","raptor","war","war_RS","predator_o","predator_d","predator","pace_impact","LA_RAPM","LA_RAPM__Def","LA_RAPM__Off","RAPM","RAPM__Def","RAPM__Off"
"203914","Gary Harris","Gary Harris","Gary Harris",2999547,"gary-harris","harriga01","2017-18",23,"DEN","DEN",67,65,2304,"SG",0.970149253731343,1.508433334,-0.227434193,1.280999141,5.628453891,1.648811105,"1.71","0.14","1.85","7.31",16.5,0.597,20.7,3.9,1.5,5.5,0.114,1,-0.2,0.8,1.7,4724,1.51362553,0.589368689,2.10299422,0.916187739,0.648126799,1.564314538,1.429616563,0.647673085,2.077289648,5.715490095,5.715490095,2.119953917,0.651660012,2.771613929,0.716853377,-0.17,-1.03,0.86,1.07,0.32,0.75
"1627780","Gary Payton II","Gary Payton",NA,NA,NA,"paytoga02","2017-18",25,"TOT",NA,23,6,221,"PG",0.260869565217391,-0.516109354,-0.139259419,-0.655368773,0.261321271,-0.897754633,NA,NA,NA,NA,9.8,0.443,16.8,0,0.2,0.2,0.041,-3.5,-0.4,-3.9,-0.1,462,-1.18149009429437,-1.13289719000433,-2.31438728477056,1.28393497508225,-1.39090731324675,-0.106972337164502,-0.736458971025974,-1.24611116801732,-1.98257013857143,0.088601744,0.088601744,-0.430038860891775,-0.31414593435065,-0.744184795770563,-0.124916824155844,0.73,0.25,0.48,0.6,0,0.61
"201588","George Hill","George Hill","George Hill",3438,"george-hill","hillge01","2017-18",31,"TOT","CLE/SAC",67,60,1812,"PG",0.895522388059702,0.126223788,-0.561940665,-0.435716877,2.412538602,-1.017684172,"0.87","-0.42","0.45","4.08",13.3,0.58,16.3,2.3,0.9,3.2,0.085,-0.2,-0.5,-0.8,0.6,3634,-0.212848575394606,0.892457559025316,0.67960898363071,0.983589539471657,-1.84933256889873,-0.865743029427077,0.0455748249212988,0.412975790988993,0.458550615910292,2.917933607,2.917933607,-0.678720886249862,0.400156314459549,-0.278564571790314,-1.20319962393561,0.48,-0.57,1.05,0.76,-0.82,1.58
"1627777","Georges Niang","Georges Niang","Georges Niang",2990969,"georges-niang","niangge01","2017-18",24,"UTA","UTAH",9,0,32,"PF",0,-0.127404921,-0.000579482,-0.127984402,0.046764874,8.273101145,"-2.16","0.83","-1.33","0.04",9.2,0.379,20.9,-0.1,0.1,0,-0.029,-4.9,0.9,-4,0,73,-2.171969544,3.279221978,1.107252433,-12.66346119,5.090029501,-7.57343169,-4.595582055,3.700577616,-0.895004438,0.030957269,0.030957269,-3.26294511,1.900561843,-1.362383267,2.200631659,-0.03,0.19,-0.22,-0.21,0.1,-0.31
"1627834","Georgios Papagiannis","Georgios Papagiannis","Georgios Papagiannis",4017846,"georgios-papagiannis","papagge01","2017-18",20,"TOT","POR/SAC",17,0,122,"C",0,-0.153125599,-0.085581276,-0.238706875,0.175880006,-8.881311256,"-2.17","-0.46","-2.63","0.04",12.2,0.429,18.4,-0.1,0.1,0,0.005,-3.9,-0.3,-4.1,-0.1,256,-6.03643128142188,-5.37606800736719,-11.4124992887891,3.77790531528125,-6.21296362203906,-2.43505830570312,-4.25739924978516,-5.78196329888281,-10.0393625515625,-0.460287941,-0.460287941,-5.27874556216797,-4.67991964097266,-9.95866520121094,-0.130004612355469,-0.16,-0.14,-0.02,0.21,-0.52,0.73
"101123","Gerald Green","Gerald Green","Gerald Green",2761,"gerald-green","greenge01","2017-18",32,"HOU","HOU",41,2,929,"SG",0.0487804878048781,-0.075010245,-0.419846056,-0.494856301,1.195730305,0.205532661,"0.01","-0.78","-0.77","1.40",14.1,0.566,22.4,1,1,2.1,0.107,1,-0.8,0.3,0.5,1926,1.250522368,-1.446572628,-0.196050261,-2.850688414,0.872933319,-1.977755096,0.373733219,-1.096059385,-0.722326166,0.962147838,0.962147838,1.859976614,-1.002179706,0.857796908,0.111421431,-0.32,-0.59,0.27,-0.39,0.5,-0.89
"1628492","Gian Clavell","Gian Clavell","Gian Clavell",3137694,"gian-clavell","clavegi01","2017-18",24,"DAL","DAL",7,0,64,"SG",0,-0.106803241,0.266307442,0.159504201,0.11023817,13.42588251,"-0.59","-0.56","-1.15","0.08",7.4,0.53,14.8,0,0,0.1,0.042,-2.7,0.5,-2.2,0,135,-3.216020889,6.410620674,3.194599785,-1.489369661,8.802680194,7.313310533,-2.975262113,7.364762612,4.389500498,0.236019608,0.236019608,-1.188271374,4.284156613,3.095885239,1.231813984,0.15,0.31,-0.16,0.47,0.4,0.07
"203507","Giannis Antetokounmpo","Giannis Antetokounmpo","Giannis Antetokounmpo",3032977,"giannis-antetokounmpo","antetgi01","2017-18",23,"MIL","MIL",75,75,2756,"PF",1,2.393007024,1.942731687,4.335738712,12.13666479,4.138844203,"2.63","1.60","4.23","12.90",27.3,0.598,31.2,8.3,3.6,11.9,0.207,5.3,0.9,6.2,5.7,5604,3.560141756,1.721025626,5.281167382,0.666003063,4.622163762,5.288166825,3.172225799,2.454034154,5.626259953,11.79136734,11.79136734,3.381661058,2.436834836,5.818495894,0.112979,2.78,1.91,0.87,3.46,2.11,1.34
"203922","Glenn Robinson III","Glenn Robinson","Glenn Robinson III",2991039,"glenn-robinson-iii","robingl02","2017-18",24,"IND","IND",23,1,338,"SF",0.0434782608695652,-0.917549656,-0.654599303,-1.572148959,0.190628339,1.51475611,"-1.59","0.51","-1.08","0.44",10.8,0.529,12.5,0.4,0.3,0.6,0.088,-1.2,0.4,-0.7,0.1,696,-0.472546497,-0.400499477,-0.873045975,-0.491935712,1.684240312,1.1923046,-0.481548649,0.002523042,-0.479025607,0.388846163,0.388846163,-0.459553226,-0.135979231,-0.595532457,-0.703633268,0.78,0.71,0.08,0.24,0.55,-0.31
"201609","Goran Dragic","Goran Dragic","Goran Dragic",3423,"goran-dragic","dragigo01","2017-18",31,"MIA","MIA",75,75,2378,"PG",1,0.427115942,-0.893220964,-0.466105022,3.096298807,-2.056735775,"1.25","-0.85","0.40","5.30",16.6,0.543,25.7,2.9,2.3,5.3,0.106,0.9,-0.6,0.3,1.4,4830,1.537754163,0.217661383,1.755415546,-0.04199457,-0.623090689,-0.665085259,1.321676873,0.050235433,1.371912306,4.9934761,4.9934761,0.883935585,0.30596988,1.189905465,-0.147915675,0.26,-0.45,0.71,0.17,-0.21,0.38
"202330","Gordon Hayward","Gordon Hayward","Gordon Hayward",4249,"gordon-hayward","haywago01","2017-18",27,"BOS","BOS",1,1,5,"SF",1,-0.014834443,0.001487643,-0.0133468,0.008558725,11.85013255,"-1.69","0.22","-1.47","0.01",7.3,0.5,17.9,0,0,0,0.056,-6.6,-0.8,-7.4,0,10,-6.22741964,-13.9607502,-20.18816984,0.322334198,7.236176529,7.558510728,-5.225967145,-10.45016071,-15.67612785,-0.032994361,-0.032994361,-5.532020752,-10.71321646,-16.24523722,0.059589973,0.1,0.02,0.09,0.03,0.06,-0.03
"203476","Gorgui Dieng","Gorgui Dieng","Gorgui Dieng",2534781,"gorgui-dieng","dienggo01","2017-18",28,"MIN","MIN",79,0,1333,"C",0,-2.41923005,-1.202096292,-3.621326341,-0.952146767,-2.92798244,"-2.36","-0.75","-3.11","0.01",14.7,0.543,16.3,1.6,1.4,2.9,0.105,-0.9,-0.1,-1,0.3,2772,-2.170597832,-1.009044133,-3.179641965,-4.614152837,-3.953210222,-8.56736306,-2.869632074,-1.662373751,-4.532005825,-1.209557461,-1.209557461,-2.175730486,-0.928651809,-3.104382296,-0.194690749,-1.6,-0.67,-0.93,-3.45,-1.73,-1.72
"202328","Greg Monroe","Greg Monroe","Greg Monroe",4260,"greg-monroe","monrogr01","2017-18",27,"TOT","BOS/MIL/PHX",51,14,1040,"C",0.274509803921569,-0.938906257,-0.876376916,-1.815283173,0.428974527,-4.11482596,"-1.13","-0.63","-1.76","0.91",21.2,0.598,22.4,1.8,1.6,3.4,0.155,1.3,1,2.2,1.1,2164,-0.0157210088770795,1.2050946136659,1.18937360471257,-2.7660145138207,-3.42221648961784,-6.18823100343854,-0.551345008797135,0.292840459995841,-0.258504548801294,1.331569631,1.331569631,-1.27526751980314,0.304950792729667,-0.970316727472274,0.389163892975508,-2.21,-1.79,-0.42,-3.14,-2,-1.14
"1627824","Guerschon Yabusele","Guerschon Yabusele","Guerschon Yabusele",4017844,"guerschon-yabusele","yabusgu01","2017-18",22,"BOS","BOS",33,4,235,"PF",0.121212121212121,-0.71118357,-0.379438221,-1.090621791,0.205120246,-1.812662559,"-1.59","0.40","-1.19","0.29",12.3,0.559,15.7,0.3,0.3,0.6,0.122,-1.4,0.2,-1.2,0,489,-0.556068109,-1.927597801,-2.48366591,-2.45739167,-0.347602315,-2.804993986,-0.97666054,-1.795326689,-2.771987229,-0.002645553,-0.002645553,-1.370597928,-2.426042516,-3.796640444,0.35184426,0,-0.03,0.02,0.08,-0.25,0.33
"203084","Harrison Barnes","Harrison Barnes","Harrison Barnes",6578,"harrison-barnes","barneha02","2017-18",25,"DAL","DAL",77,77,2634,"PF",1,-1.087225617,-1.521606277,-2.608831894,-0.292655679,-2.925428393,"-0.49","-1.41","-1.90","2.04",15.8,0.539,25.2,2,1.9,3.8,0.07,0.8,-1.3,-0.5,1,5322,-0.517438142,0.333921303,-0.183516839,-4.585077614,-2.117665693,-6.702743307,-1.357464658,-0.165916318,-1.523380976,1.638759333,1.638759333,-0.839546432,-0.779038091,-1.618584523,-0.580902934,-1.35,-0.67,-0.69,-1.18,-0.44,-0.75
"202355","Hassan Whiteside","Hassan Whiteside","Hassan Whiteside",4262,"hassan-whiteside","whiteha01","2017-18",28,"MIA","MIA",54,54,1364,"C",1,-0.985738959,2.107069413,1.121330454,3.247020809,0.180010568,"-3.04","3.53","0.49","3.18",24.1,0.573,24.7,2.3,3,5.3,0.187,1.5,1.1,2.6,1.6,2792,-1.18939028,2.754102,1.56471172,-3.527288574,0.746605822,-2.780682752,-1.732416302,2.464374959,0.731958656,2.42918301,2.42918301,-1.755399483,2.327839481,0.572439998,0.247400019,-0.24,0.91,-1.16,-1.17,0.98,-2.15
"1627740","Henry Ellenson","Henry Ellenson","Henry Ellenson",3906522,"henry-ellenson","ellenhe01","2017-18",21,"DET","DET",38,0,329,"PF",0,-1.401880829,0.291388402,-1.110492427,0.27320727,4.220694775,"-2.85","0.37","-2.48","0.14",10.5,0.476,23.8,-0.2,0.4,0.1,0.02,-2.6,-1.9,-4.4,-0.2,690,-3.958557025,-3.22835832,-7.186915345,-5.584923459,4.686180984,-0.898742475,-4.519453305,-1.783313291,-6.302766596,-0.598677025,-0.598677025,-3.394737102,-2.752207173,-6.146944275,0.386661557,-1.11,-0.15,-0.96,-0.83,0.36,-1.18
"203546","Ian Clark","Ian Clark","Ian Clark",2489785,"ian-clark","clarkia01","2017-18",26,"NOP","NO",74,2,1455,"SG",0.027027027027027,-1.00465215,-2.073368569,-3.078020719,-0.548900586,-2.193900269,"-1.42","-2.26","-3.68","-0.52",9.4,0.529,17.2,0.3,0.8,1.1,0.037,-2.7,-0.8,-3.5,-0.6,3094,-1.083624226,-2.625858309,-3.709482535,-0.432121033,-1.213900102,-1.646021134,-1.017057926,-2.501799274,-3.5188572,-0.569951081,-0.569951081,-1.215968932,-2.707850714,-3.923819646,-0.139585102,0,-0.69,0.7,-0.27,-0.46,0.2
"101133","Ian Mahinmi","Ian Mahinmi","Ian Mahinmi",2774,"ian-mahinmi","mahinia01","2017-18",31,"WAS","WSH",77,0,1145,"C",0,-1.800461675,0.184309608,-1.616152068,0.631841496,0.217700232,"-1.99","1.45","-0.54","1.89",12.2,0.601,15.6,0.8,1.4,2.2,0.093,-4.6,0.2,-4.4,-0.7,2350,-2.843957822,1.22181294,-1.622144882,0.053687561,0.8653721,0.919059661,-2.417817652,1.203260327,-1.214557325,0.901149823,0.901149823,-2.539228036,1.155494145,-1.383733892,0.461874865,0.69,0.33,0.35,1.48,0.75,0.73
"1628387","Ike Anigbogu","Ike Anigbogu","Ike Anigbogu",4066424,"ike-anigbogu","anigbik01","2017-18",19,"IND","IND",11,0,30,"C",0,-0.059271554,-0.157933481,-0.217205036,0.043120547,-27.55853016,"-1.72","0.10","-1.62","0.03",21.6,0.558,20.3,0.1,0,0.1,0.165,1.8,0.1,1.9,0,64,-0.214408747,-10.44953073,-10.66393947,-0.327320679,-19.40324395,-19.73056463,-0.259621669,-12.96556909,-13.22519076,-0.160587652,-0.160587652,-2.368955188,-11.59942195,-13.96837714,0.157383664,-0.38,-0.43,0.04,-0.28,-0.42,0.14
"202697","Iman Shumpert","Iman Shumpert","Iman Shumpert",6468,"iman-shumpert","shumpim01","2017-18",27,"CLE","CLE",14,6,276,"SG",0.428571428571429,-1.484598707,0.613518575,-0.871080132,0.288615474,3.562739287,"-2.26","0.80","-1.46","0.30",6.4,0.48,12.9,-0.2,0.2,0,-0.006,-3.4,0,-3.3,-0.1,581,-4.687730186,-0.01457845,-4.702308636,-2.240567458,4.105985457,1.865417998,-4.497280555,0.895137104,-3.602143451,-0.12067454,-0.12067454,-3.734435425,0.235573118,-3.498862308,0.561963786,-0.16,0.28,-0.44,0.4,0.56,-0.15
"203477","Isaiah Canaan","Isaiah Canaan","Isaiah Canaan",2490589,"isaiah-canaan","canaais01","2017-18",26,"TOT","HOU/PHX",20,1,422,"PG",0.05,1.00156101,-0.383177211,0.618383799,0.849602475,-1.832782611,"-0.31","-0.35","-0.66","0.66",13.5,0.539,18.9,0.5,0.1,0.6,0.072,-0.5,-0.7,-1.3,0.1,860,0.409607582945349,0.856823547644186,1.2664311316314,1.71183828053721,1.46156639444767,3.17340467495349,0.780686618676744,1.09537511826163,1.87606173693837,0.986058728,0.986058728,-0.545972392930233,0.758335505215116,0.212363112284884,-1.20119130734767,0.82,-0.05,0.87,2.1,0.61,1.49
"1628439","Isaiah Hicks","Isaiah Hicks","Isaiah Hicks",3074765,"isaiah-hicks","hicksis01","2017-18",23,"NYK","NY",18,0,240,"PF",0,-1.399176657,-0.272489711,-1.671666367,0.120610083,-1.454373871,"-2.48","-0.23","-2.71","0.06",6.8,0.501,17.4,-0.1,0.1,0,-0.003,-6.4,-1.2,-7.6,-0.3,501,-5.289911539,-4.873627147,-10.16353869,-1.306576662,-1.27702168,-2.583598342,-4.762189097,-4.398982573,-9.16117167,-0.784626342,-0.784626342,-4.508767076,-4.151732848,-8.660499925,-0.051656542,-1.35,-0.54,-0.81,-0.57,-0.41,-0.17
"1627819","Isaiah Taylor","Isaiah Taylor","Isaiah Taylor",3059336,"isaiah-taylor","taylois01","2017-18",23,"ATL","ATL",67,9,1167,"PG",0.134328358208955,-0.895867603,0.002944281,-0.892923321,1.178604711,2.643930164,"-1.18","-0.79","-1.97","0.88",10.9,0.492,20.1,0.2,0.5,0.6,0.027,-3.1,-1.3,-4.4,-0.7,2475,-1.436167506,-0.856735445,-2.292902951,-0.078187913,2.627252167,2.549064255,-1.184265446,-0.160289102,-1.344554548,0.836138241,0.836138241,-1.77221541,-1.156674953,-2.928890363,-0.079275861,-0.45,0.08,-0.53,1.52,0.66,0.86
"202738","Isaiah Thomas","Isaiah Thomas","Isaiah Thomas",6472,"isaiah-thomas","thomais02","2017-18",28,"TOT","CLE/LAL",32,15,862,"PG",0.46875,0.363915069,-2.929407866,-2.565492797,-0.015604132,-5.095929055,"-0.59","-3.64","-4.23","-0.63",12.6,0.508,28.8,-0.1,0.3,0.2,0.009,-0.9,-3.9,-4.9,-0.6,1850,0.451207958216216,-2.67313076421622,-2.221922806,-1.11482654104865,-3.8098008300973,-4.92462737247027,0.140057418302703,-3.05843938218919,-2.91838196335135,-0.083005323,-0.083005323,0.455515553945946,-3.27723567936757,-2.82172012595676,1.44581922404865,-0.88,-1.97,1.09,-1.56,-1.93,0.37
"1627785","Isaiah Whitehead","Isaiah Whitehead","Isaiah Whitehead",3136477,"isaiah-whitehead","whiteis01","2017-18",22,"BRK","BKN",16,0,180,"PG",0,-1.051372765,0.134160984,-0.917211781,0.17529361,2.533984296,"-2.24","0.63","-1.61","0.18",11.5,0.53,28.5,-0.3,0.2,-0.1,-0.035,-3.4,-0.4,-3.8,-0.1,384,-2.342020358,1.923468259,-0.4185521,-5.28528622,4.470665959,-0.814620261,-3.021765531,2.629190765,-0.392574766,0.220502481,0.220502481,-2.909975278,0.240999339,-2.66897594,1.835496363,-0.2,-0.06,-0.14,0.29,0.79,-0.5
"202397","Ish Smith","Ish Smith","Ish Smith",4305,"ish-smith","smithis01","2017-18",29,"DET","DET",82,35,2043,"PG",0.426829268292683,0.187167125,0.23057465,0.417741775,3.870749759,0.481953519,"0.18","-0.50","-0.32","3.64",15.4,0.525,20.8,2.4,2,4.4,0.102,-0.3,0.3,0,1,4196,-0.152501698,1.057560962,0.905059264,1.738274557,0.583969971,2.322244528,0.251624831,1.01269755,1.264322381,4.136540194,4.136540194,-0.299327061,0.812867476,0.513540414,-1.131838286,0.64,-0.03,0.67,0.78,0.26,0.52
"1628397","Ivan Rabb","Ivan Rabb","Ivan Rabb",3917378,"ivan-rabb","rabbiv01","2017-18",20,"MEM","MEM",36,5,516,"PF",0.138888888888889,-0.960107098,-0.869881414,-1.829988512,0.207082826,-2.648309428,"-1.34","-1.39","-2.73","0.13",16.6,0.599,17.7,0.7,0.5,1.2,0.109,-0.9,-1.2,-2,0,1063,-0.499676034,-2.37632191,-2.875997944,0.080175658,-3.367693486,-3.287517828,-0.347416299,-2.696020743,-3.043437043,-0.077589678,-0.077589678,-1.310425509,-2.586260743,-3.896686252,0.434663964,-1.08,-0.92,-0.16,-1.57,-1.72,0.16
"1627826","Ivica Zubac","Ivica Zubac","Ivica Zubac",4017837,"ivica-zubac","zubaciv01","2017-18",20,"LAL","LAL",43,0,410,"C",0,-1.516507022,1.487568513,-0.028938509,0.649692049,7.589137608,"-2.19","1.81","-0.38","0.72",15.3,0.557,17.6,0.5,0.5,1,0.118,-1.8,-0.3,-2,0,871,-2.581324859,1.643240458,-0.938084401,-3.444738695,6.249652212,2.804913516,-2.90370948,2.688831985,-0.214877495,0.531967675,0.531967675,-2.616330782,0.752874652,-1.86345613,0.311576011,-0.08,1.01,-1.09,0.87,1.81,-0.94
"200826","J.J. Barea","J.J. Barea","J.J. Barea",3055,"j.j.-barea","bareajo01","2017-18",33,"DAL","DAL",69,10,1603,"PG",0.144927536231884,2.262949766,-1.043664756,1.21928501,3.877298903,-0.479227735,"1.45","-2.28","-0.83","2.32",17.8,0.545,24.9,2.3,1,3.3,0.098,2.7,-1.5,1.2,1.3,3270,2.982420623,-1.913129536,1.069291087,3.733962756,-0.320432537,3.413530219,3.363616737,-1.703929343,1.659687394,3.600320086,3.600320086,3.208511668,-2.124061583,1.084450084,-0.169030085,1.13,-0.21,1.35,0.65,-0.68,1.33
"1628444","Jabari Bird","Jabari Bird","Jabari Bird",3064308,"jabari-bird","birdja01","2017-18",23,"BOS","BOS",13,1,115,"SG",0.0769230769230769,-0.122119323,-0.06680437,-0.188923693,0.168575344,0.701446161,"-1.33","-0.34","-1.67","0.10",12.1,0.615,15.4,0.1,0.2,0.2,0.098,-2.7,-0.4,-3.1,0,241,-3.077190814,-3.272267925,-6.349458739,1.859257171,-2.097964636,-0.238707464,-2.223264335,-3.25226262,-5.475526955,-0.160737112,-0.160737112,-2.596552259,-4.876799773,-7.473352032,0.510059488,0.44,-0.05,0.49,0.48,-0.04,0.51
"203953","Jabari Parker","Jabari Parker","Jabari Parker",3056600,"jabari-parker","parkeja01","2017-18",22,"MIL","MIL",31,3,743,"PF",0.0967741935483871,-0.542509541,-1.605056443,-2.147565984,0.160301797,-2.857659241,"-1.18","-1.70","-2.88","0.12",17.1,0.55,24.4,0.6,0.6,1.2,0.08,0.9,-1.7,-0.8,0.2,1558,-0.316082213,-2.058684081,-2.374766294,-1.405017304,-2.666337091,-4.071354394,-0.575047624,-2.291831666,-2.866879291,-0.044432436,-0.044432436,-0.701933449,-2.556339684,-3.258273132,0.28209362,-1.28,-0.52,-0.76,-1.86,-1.19,-0.67
"204022","Jack Cooley","Jack Cooley","Jack Cooley",2488713,"jack-cooley","cooleja01","2017-18",26,"SAC","SAC",7,0,87,"PF",0,-0.062967907,0.134429799,0.071461892,0.143171353,5.042192149,"-1.70","1.12","-0.58","0.13",19.7,0.566,19.8,0.3,0,0.3,0.182,0.9,-1.4,-0.6,0,170,6.181457929,0.744718392,6.92617632,-1.716330966,3.312858769,1.596527804,4.965636626,1.365356451,6.330993077,0.398748113,0.398748113,2.392832159,0.479073291,2.87190545,-1.0664676,-0.6,-0.27,-0.34,0,0.37,-0.37
"1626643","Jacob Pullen","Jacob Pullen","Jacob Pullen",2282622,"jacob-pullen","pulleja01","2017-18",28,"PHI","PHI",3,0,6,"PG",0,-0.035915811,-0.004366029,-0.04028184,0.009220336,18.2056214,"-1.32","-0.02","-1.34","0.01",-2.3,0.5,21.3,0,0,0,-0.21,-8.3,-4.4,-12.7,0,15,-14.27125911,-3.959079074,-18.23033818,-19.21145562,22.41896917,3.20751355,-16.17497026,1.266679796,-14.90829047,-0.038514298,-0.038514298,-10.87141436,-4.551414895,-15.42282926,3.452352541,-0.08,-0.04,-0.04,0.02,0.11,-0.09
"1628451","Jacob Wiley","Jacob Wiley","Jacob Wiley",2995079,"jacob-wiley","wileyja01","2017-18",23,"BRK","BKN",5,0,33,"PF",0,-0.129839136,0.161286359,0.031447223,0.053756282,21.17155468,"-1.72","0.71","-1.01","0.05",8.2,0.41,6.4,0,0,0.1,0.094,-3.6,1.4,-2.3,0,71,-3.699592915,8.757371256,5.057778341,-10.12713422,18.99022441,8.863090187,-5.250120594,11.49534229,6.245221693,0.151260086,0.151260086,-6.465573907,7.186357106,0.720783199,-0.123702141,0.18,0.45,-0.27,0.24,0.65,-0.41
"203109","Jae Crowder","Jae Crowder","Jae Crowder",6581,"jae-crowder","crowdja01","2017-18",27,"TOT","CLE/UTAH",80,47,2090,"SF",0.5875,-0.354014152,-0.43926945,-0.793283602,2.285294451,-1.204092249,"-0.94","-1.19","-2.13","1.33",10.4,0.525,17.3,1,1.6,2.6,0.06,-1.9,-0.6,-2.5,-0.3,4340,-1.20292734800553,-0.262639603915207,-1.46556695192074,-2.34366162336406,-0.67297661997235,-3.01663824297972,-1.54459525445346,-0.356522792481106,-1.90111804693456,0.904764168,0.904764168,-0.933533192905991,0.0567129142820277,-0.876820278980645,0.129257612330876,1.05,0.29,0.76,-0.58,-0.03,-0.55
"1626143","Jahlil Okafor","Jahlil Okafor","Jahlil Okafor",3135048,"jahlil-okafor","okafoja01","2017-18",22,"TOT","BKN/PHI",28,0,353,"C",0,-2.941453134,-0.588687712,-3.530140846,-0.262768995,-7.000674872,"-3.24","-0.19","-3.43","-0.07",15.3,0.584,21,0.3,0.3,0.6,0.083,-1.8,0,-1.7,0,716,-3.07106247295531,-0.328094705949721,-3.39915717882682,-8.3156088523743,-4.97523809148045,-13.2908469401676,-4.30326204645251,-1.26941884189944,-5.57268088835196,-0.483189713,-0.483189713,-4.06386264599441,-1.53558852086592,-5.59945116709497,-0.531509952854749,-2.96,-0.98,-1.98,-3.43,-1.34,-2.09
"203960","JaKarr Sampson","JaKarr Sampson","JaKarr Sampson",2608891,"jakarr-sampson","sampsja02","2017-18",24,"SAC","SAC",22,6,344,"SF",0.272727272727273,-1.571813696,2.205984027,0.634170331,0.704584617,5.527127886,"-2.13","1.91","-0.22","0.62",13.9,0.585,12.5,0.4,0.4,0.8,0.114,-2.3,1.1,-1.2,0.1,683,-1.541507318,1.171036471,-0.370470847,-2.960203684,7.056390912,4.096187228,-1.873367593,2.521940843,0.64857325,0.591355238,0.591355238,-2.62029939,1.585570732,-1.034728658,-0.852182992,0.36,0.47,-0.11,1.06,1.66,-0.6
"1627774","Jake Layman","Jake Layman","Jake Layman",2982268,"jake-layman","laymaja01","2017-18",23,"POR","POR",35,1,160,"SF",0.0285714285714286,-0.908239386,-0.263208885,-1.171448271,0.12870981,-4.638184679,"-2.34","-0.41","-2.75","0.04",4.9,0.352,14.6,-0.3,0.2,-0.1,-0.021,-4.8,0.4,-4.3,-0.1,331,-5.514098454,-2.177747526,-7.691845981,-5.480922996,-0.739409642,-6.220332638,-5.850349158,-2.046526825,-7.896875982,-0.42036559,-0.42036559,-4.955612467,-2.527993868,-7.483606335,0.050952235,-0.51,-0.13,-0.38,-0.55,-0.37,-0.18
"1627751","Jakob Poeltl","Jakob Poltl","Jakob Poeltl",3134908,"jakob-poeltl","poeltja01","2017-18",22,"TOR","TOR",82,0,1524,"C",0,-0.269695382,0.790574701,0.520879319,2.972505544,-0.577815423,"-0.50","0.94","0.44","3.46",17.5,0.662,14.8,3.1,2.4,5.6,0.175,-0.7,1.1,0.4,0.9,3134,-0.413360416,3.124820852,2.711460437,2.605593748,0.803014056,3.408607805,0.141217271,2.755086617,2.896303888,4.365826812,4.365826812,0.072548743,2.848162437,2.92071118,-0.55192974,1.57,-0.01,1.58,0.92,-0.46,1.39
"1627883","Jalen Jones","Jalen Jones","Jalen Jones",2579476,"jalen-jones","jonesja04","2017-18",24,"TOT","NO/DAL",16,0,181,"SF",0,-0.193214427,-0.598320787,-0.791535214,0.199367166,-8.590829019,"-1.60","-1.21","-2.81","0.03",10.3,0.485,20.9,0,0.2,0.1,0.027,-3.4,-2.6,-6,-0.2,366,0.258478125237705,-3.96910936018852,-3.7106312348388,3.03239611342896,-7.96928230833333,-4.93688619490437,0.904637716795082,-5.03813345618306,-4.13349573938798,-0.12961189,-0.12961189,0.322007814319672,-3.8518452189235,-3.52983740460383,-0.390836546538251,-1.09,-1.09,0,-0.95,-1.49,0.54
"2037","Jamal Crawford","Jamal Crawford","Jamal Crawford",165,"jamal-crawford","crawfja01","2017-18",37,"MIN","MIN",80,0,1653,"SG",0,-0.836958233,-4.372160469,-5.209118702,-2.679750804,-6.54483062,"-0.06","-5.37","-5.43","-2.41",13,0.519,23.7,0.9,0.3,1.3,0.037,0.1,-2.5,-2.3,-0.1,3384,1.248923482,-4.364813408,-3.115889926,-2.441335253,-6.851337144,-9.292672397,0.475443736,-5.124716286,-4.64927255,-1.595558387,-1.595558387,0.988174314,-5.629365621,-4.641191307,-0.384781543,-3.38,-2.9,-0.48,-4.03,-3.94,-0.09
"1627750","Jamal Murray","Jamal Murray","Jamal Murray",3936299,"jamal-murray","murraja01","2017-18",20,"DEN","DEN",81,80,2565,"PG",0.987654320987654,3.102047861,-1.216730389,1.885317472,7.219999709,-0.056253635,"2.62","-2.33","0.29","5.51",16.1,0.576,22.8,4.3,1.2,5.5,0.103,1.2,-1.5,-0.3,1.1,5224,1.168514339,-1.361459964,-0.192945625,6.702978154,-2.496913888,4.206064266,2.335503386,-1.660905135,0.674598252,4.460166685,4.460166685,3.060258524,-1.17973605,1.880522474,-0.475399983,1.52,-0.34,1.86,2.02,-1.34,3.37
"1627866","Jameel Warney","Jameel Warney","Jameel Warney",2982185,"jameel-warney","warneja01","2017-18",24,"DAL","DAL",3,0,27,"PF",0,-0.008539079,0.01715402,0.008614941,0.042873669,-2.529107966,"-1.83","1.08","-0.75","0.03",22.5,0.599,25.6,0.1,0,0.1,0.157,2.5,-2.7,-0.2,0,53,2.189323103,-8.896576961,-6.707253858,3.444084681,-2.828707227,0.615377454,2.62833134,-8.179910971,-5.551579631,-0.037882504,-0.037882504,2.037051889,-8.23363953,-6.196587641,-1.825899807,0.1,-0.16,0.27,0.02,-0.1,0.12
